	sentence	sentiment
8580	Kaala, Kabali nu kevala ma illama  Ithu than rajini padam	positive
8581	Romba naala 2.0 movie kaaga wait pandren... Next level movie in Indian cinema	positive
8582	Thala national award vanganum nu asa eruku athuku vinoth tha karanama eruparu nu thonuthu.....	positive
8583	Oruthar mela neenga viswaasam kaatta innoruthara yen asingapaduthreenga..! Purinjavan like podu!	positive
8584	Kola gaand le iruken is a word Kola pasila iruken is an emotion	positive
8585	2:01 ( sound missing ) ennada ivlo kodi potu padam eduthurukeenga..itha kooda gavanika maatingala...!	negative
8586	Padathukaga marana waiting pandravanga oru like podunga  friend's	positive
8587	Ultimate....vera level...... Dhanush sir  hats off sir...unga nadippuku  vera level....ellarum paaka vendiya padam	positive
8588	Tharama sambavam Vick vjmaaaa padam bigilu kottiye collection beat pannuvomdaaaaaaaa	positive
8589	DIZ TRAILER . TREAT FOR EVERYONE	positive
8590	Bgm ke indha padatha paakanum pola erukku...	neutral
8591	50k views in 4 minutes	positive
8592	Thala love you paaa Vera maari	positive
8593	Vetri maaran sir veralevel maasss &Danush Anna acting woww	positive
8594	Sirappana tharamana sambavam on Jan 10th	positive
8595	Superstar Akshay Kumar & Superstar Rajinikant Fans Hit Like.. Support All The Version	neutral
8596	Paaka dhana porom indha kaaliyoda aatatha	negative
8597	Intha padamathu oduma paavam ya sivakarthikeyan	positive
8598	Enga thala ya inum konjo chinna vayasu ah kamichirukalam... bt i luv u thalaaaa forever 🥰...	positive
8599	Hey last vara music kathi music la avan pathutla avana copy adichitanpa	neutral
8600	I am.vijay fan but asuren marana waiting,	positive
8601	panday payapulla summa suthi..suthi adipan pollaya...........	positive
8602	Padathuku Mokkai Director u ena nadaka poguthu	negative
8603	but i want karikalachozhan also	positive
8604	Super star rajani sir is next chief minister tamilnadu	positive
8605	Good film Nkp intha movie intha kaalathukku pakkava porunthum	positive
8606	MAKKAL SELVAN MASS  SUPERSTAR MASS	positive
8607	First entry Epdi irukkumnu comment pannunga thala rathangale	positive
8608	kk ne mess chiyann luv u	positive
8609	Director Vinoth and thala nalla msg solla poranga nu ninaikkuravanga like podunga..	positive
8610	Bigil munnadi compare illea  ...	positive
8611	Thala super mass ultimate last diallogue vera level	neutral
8612	Ippo yarellam trailer paakuringa ? Thala bloods .	positive
8613	Nice attempt ... heroine illama ...	negative
8614	Summa trailer pakaruda vidha silla mutal ku comment poduradhu nalla iruku	positive
8615	Bgm Semmaya iruku nu sollravanga like podunga ‍	positive
8616	Movie paathuttu marubadiyum Trailer paaka vandhavunga like podunga	positive
8617	Apdi elam Nadakkaadhu nadakka koodahu...maass dialogue....Thala respect women's.. hit likes... #Sakthi	positive
8618	Oruthar mela neenga vishvasam katrathukaga Innoruthara asinga paduthathinga....DC 2 All fans....mass thala	positive
8619	Joker ku aparam.... Namba Pakhirajan ku dhan villian fan base iruku pollaa	positive
8620	Mass BGM Yuvan Shankar Raja musical	positive
8621	Darbar Firstu Single Track Lyric Video Link	positive
8622	0:25 Are u virgin  90's kids elartaium ketta madri iruku...	positive
8623	First 5 minutes kulla pathavanga like it	positive
8624	Nalla iruku... Ada nalla thanaya iruku.... Nalla iruku.... Nalla irukarapa yen yousuchukitu pooi pathara vendiathu than	positive
8625	Manju chechiiiiii njangal katta waiting aanu....	positive
8626	dislike panna  ungalukku eptiya thonuthu	positive
8627	Pogo poree time paartha vayasaayii setturavaa polee	positive
8628	Thala rasigan endru solluda  Thalai nimirnthu nilluda	positive
8629	Oh my god rajini sir nd vjs anna	positive
8630	Thalaiva nee vera level padam sema hit ...	positive
8631	orutharu mela vacha viswasathala innoruthara ye asinga paduthiringa. fight scene semmaiya irukum	positive
8632	Indha bgm kekumpodhu viswasam bgm mind la vandhutu pogudhu..	negative
8633	vera level tvaivaal aaaa aaaaaa masssa	positive
8634	Wow....thala in new getup.....🤗🤗🤗🤗🤗🤗 .....kaindipa a samah hit agum..	positive
8635	Super star Da.....¿! Paakkathane pora. Intha kaaliyoda aaddaththa. Vijay sethubathy vera level.	positive
8636	Antha kaalaththu Taiwan video games maathiri irukku.. kodumai	negative
8637	2.0 padam parka sema aarvama iruku I'm waiting for 2.0	negative
8638	Soori comedy panranu yedho pannitu irukan	negative
8639	Thailavaa mass padriyee... Ungale adikka Enime oruthanum purathuvaramaataaaannn.... I	positive
8640	ASURAN trailer .... Kollla massu.... #asuran #dhanush	positive
8641	Sri Lanka vilum tending la no 1	positive
8642	Y likes la kamiya eruku views kuda any one explian	positive
8643	Thalaivar semma style marana mass adichi underwear oda odda vituduven	negative
8644	Batman + Superman + konjam thirutu story	positive
8645	Which trailer is better? Nerkonda paarvai-like Pink-also like	positive
8646	20days un darbar after 20dyas en Thalaivar darbar	neutral
8647	Yella dialogue um paakum pothu open ah challenge vidura maathiri theriyuthe viswasam movie ku. Yaarukkellam appudi doubt irukku	positive
8648	Thala hit kuduparu conform. Sila peruku vaitherichal enga thalaya onnum pannamudiyathu	positive
8649	25k + likes views within 5mins!!	positive
8650	Yuvan sankar raja bgm pullarikithu vera level	positive
8651	Nama thalaivar idhuladhan real hero mari azhaga theriyraru'CHAAVA'	positive
8652	Thala   Thala  Thala	positive
8653	I'm Telugu    Ajith. Anna nuvvu. Super	positive
8654	First dialogue by makkal selvan vjs	positive
8655	Thala naa Great  Great naa Thala	positive
8656	I'm thalapathy fan... Thala kola mass....	neutral
8657	Enada music ....kanda mudi ela silurkuthu ...acting enomo paniko ... music ah mattum vitratha thambi ..	positive
8658	VIJAY SETHUPATI CAN NAIL ANY CHARACTER GIVEN TO HIM ..	positive
8659	Mass thala unna aduthuchukka vera aalea kedaiyathu.unnai vella unnal mattume mudium u great man	positive
8660	Eppa yenna porom...sugar mathara poda porom..	negative
8661	Bat mannavadhu mayiraavadhu ankuttu oram pongada	negative
8662	Trailer sumara dha irukku, But Arjun dialoge semmaya irukku	positive
8663	Bass trailer pakkum pothu kanithan padam Mari irukku	neutral
8664	Mokka. Pink film ah kevalapadithotan Ajith	positive
8665	For akshay kumar role , shiva kumar also suits	positive
8666	Gud morning friends kalai la eluntha vodanae likes check panna varavanga like pannunga	positive
8667	Indha Katha paaka Telugu hero Hari Krishna padam maari iruku   But semma	negative
8668	Kaathu kiliyuthu da....yeppaaaaa......trailer ke ipadiya...main picture la Theatre ae nadungum	positive
8669	Adukalam team is back. . .	positive
8670	Oru tharu mela viswasam katurathukaga innorutharai edhuku asinga paduthuringa	positive
8671	Sathiyama soldran.. Adichu underwearoda Oda vituruvan.. Maanam poirum.. Idhu yaruko Soldra madhri iruku..	neutral
8672	Nxt bigil tha marana waiting	neutral
8673	Mia Khalifa fans like here	positive
8674	Vera level movie I am waiting	positive
8675	Bullets drops bgm at end is amazing..	positive
8676	WAITING FOR SHANKAR'S + KAMAL HASSAN - MAGNUM OPUS     - INDIAN 2 MOVIE.	positive
8677	Thala mass no words to say	positive
8678	Teejey veriyan da  #teejey fans ellam like pannunga	positive
8679	Review pathutu varavan lan inka like ah podu	positive
8680	Thala mass No I King maker	positive
8681	Diwali kku semma adi irukku  ..all the best kaithi	positive
8682	No1 trading in Sri lanka	positive
8683	Chiyaan nale mass than enna lookuuu  Proud to say vikram fan	positive
8684	Marana mass ! Petta paraak	positive
8685	Cartoon padam mari iruku .... Enda graphics ithu	negative
8686	Rajini dhan eppovum super star. Seeman ellam waste P	neutral
8687	Kannir varuthu thalaiva epdi solane theryla enala mudila love u so much	positive
8688	Kevalama erukku.... Enthe Movie la Odumanu Theriyala........ Felputhaa	negative
8689	Thala Thala Thala Thala Thala Thala Thala Thala.	positive
8690	semma mass super  I am waiting	positive
8691	Omg.  Thalaaaaaaaa waitin fr u in big screen. Vera level	positive
8692	Want to see you in Hindi Movie	positive
8693	Kajal  Fans Subscribe	positive
8694	Vera level thalaivaa mass but naa vijay fan	positive
8695	12hrsla 4.9m views but trendingla no1 illa why??? Aaana verum 393k views irukira video no1 trending la iruku	neutral
8696	Thala	positive
8697	Nega arasiyal varama irutha unga leaval vera maari iruthu irukkum	neutral
8698	Dislike poda ypdi da mansu varudhu??	neutral
8699	Enna sir ivlo azhaga vanthinga... Oru dialogue kooda pesama chumma thayya thakkanu sollitu poiteenga	positive
8700	Ippe likes ku pitchai edutu sila potte nayinge varunggele	negative
8701	Oru scene vachalum valuvaa irukuu trailer thala	positive
8702	0:33 vfx vera level.. Avengers effect pa	positive
8703	Best Wishes For Dhanush Fans.   Thalaaaaaa	positive
8704	Bigil Vida kaithi Sema solravanga like podunga....	neutral
8705	Kolla masssssss thalaaaaaaa I love  thala	positive
8706	Thalaivaaa unkalukku age 20ku mela akathu pola..sathipatharku  vayasu thevai illai	positive
8707	Dai thalaivar ah trending la vera va illa	negative
8708	Vfx ah paaaru daa  SUPERSTAR	negative
8709	Vera level Thala...  Goosebumps...	positive
8710	The guy: Indha madhri ponnungaluku lam ipdi dhan nadakkum  Ajith: apdi ellaam nadakkaadhu; nadakka koodadhu	positive
8711	Super Anna  maku kavalasindi iedhaa	positive
8712	IPA namba enna panna porom.... Intha padatha FDFSla paaka  porom.....	positive
8713	Namma kitta kadu iruntha eduthupanga Kasu iruntha pudingipanganga Ana namma Dhanush fan ha Mattum ethum pnamudiyathu#chidhambaram #asurathanam D	positive
8714	VALIMAI therikkavidalama guys waiting trailer	positive
8715	Oruthar mela irukaa visawasathanala aduthavgala humilate panna venam.....thala words....	positive
8716	Pongal ku varuthu PETTA  on that day podura VETTA	positive
8717	2.18 la irunthu redmi note5pro la eduthanga pola	negative
8718	Yen pa idu trending la elha??	positive
8719	Thalaivaaaa Vera Lvl  Basha Style la Pakura	positive
8720	#THALA luks lyk a #LION.hit lyk if u agree	positive
8721	Rajni is looking younger among everyone...	positive
8722	Wow vera level unmai ah ve	neutral
8723	I AM WAITING FOR VIJAY SETHUPATHI....	positive
8724	Thalaaaaaaaa Vara level Sama .....sareyana dialogue....	positive
8725	Sirapana tharamana sambavangala enidhan pakka pora	positive
8726	Orutharu mela visvasam katurathukaga innoruthara athuku asinga patithirunga semmmma vera level	positive
8727	Rajni oru varthai kooda tamil pesala... arumai...	positive
8728	Die hard thala fans like here	positive
8729	Karthik subbaraj fans hit the like	positive
8730	Dhanush and vetrimaran fans hit like🤙	positive
8731	Thala .....  Kola Massss uh ... Super uh ... Dopper uh ..... We all waiting....	positive
8732	Kgf ah vida 100 time better	neutral
8733	Thala yoda last dialog sema mass Vera level nu soldravanga mattum oru like podunga	negative
8734	Kolaveri Mass .......Mass ku Ellam Mass Thalaivar Super Star	positive
8735	Thalaivar Dhanush kola Mass #Asuran	positive
8736	Vera level  enna voice da thala .....	positive
8737	kaada iruntha eduthapanenga  poova irruntha pudingupenanga  padipu mattum tan nambha kita irruntha  eduthuka va mudiyathu	positive
8738	Yeahh hhh... Akshay kumaaarrr. Fans like it	positive
8739	🤣🤣 ama ama suyama sintheenga da . . . Batman ah en da ipdi copy adikirenga	positive
8740	Thalaivar cute	positive
8741	KK IS MY BROTHER CHIYAAN VIKRAM ANNA MASS MASS MASS MASS VERA LEVEL LEVEL	positive
8742	Rajini sir fans from andhra like here	positive
8743	Andra Pradesh Ajith fans like here	positive
8744	Any one here to check likes after bigil 1.5 million likes	positive
8745	Na thalapathy veriyan ana dhanush rommba pedikkum	neutral
8746	I am chiyaan vikram fan; lovely chiyan	positive
8747	Movie, movie, movie. Endangered eppadi erukiringa	positive
8748	Naan thala rasigan da trailer paakurathuku munnaadiye like poduven தல	positive
8749	Marrana masss vedappu i am vijay fan but super	positive
8750	Trailer ke inum 1m varalya.... Engaluku 10m la 1M Likes .... Ponga thalaivare	neutral
8751	I am waiting Vada Chennai 2	negative
8752	Yena thala Vera level La pani erukeynga luv u soo muchthala	positive
8753	Hit like for arr fans	positive
8754	All ways love u thala....ur my dad.....	positive
8755	1 hour ,360k views ,160k likes , 10k comments,,,,,wow wow wow wow	positive
8756	Indha pongal nammludhu tham mmaa  Petta Parakk	positive
8757	Padippa Mattum namba kitta irundhu parikka mudiyadhu!!	positive
8758	Thala thala than ivaruku neekaru evanum ila.bollyood sari tollywood sari....	positive
8759	Movie Paathutu Vanthavanga... Yaaru Thalivaaaaa... ..... Nadigan-Dhanush Movie-Ultimate Acting-Vera 11 uh Thalaivaaaaa  Proud-I'm Dhanush Rasigan	positive
8760	na thala fan but this deepavali kaithi yoda kondada pora	positive
8761	Ashjar award ah ready ya eduthu vaingaaa	positive
8762	Thala   vera onnum solla thonala...	positive
8763	THALA look so cute  I'm waiting ner konda paarvai	positive
8764	Different role and different look thalaaaaaaaa	positive
8765	Last ah keta kelvi...paaahhh semmaa thala	positive
8766	Oruthar mela viswasam kaataruthukkaaga innoru thara yen asinga paduthiringa  ... To all fans	positive
8767	Trailer'eh oru mairu logic illama irukke, padam yenna kevala pundaya irukka potho 🤣🤣	negative
8768	Vera lvl dhanush anna .........asurana asuran ........ Waiting	positive
8769	Talaivar die hard fan from Karnataka	positive
8770	Itha paathutu Thalapathy64 pathi nanachavanga like pannunga	positive
8771	Nice trailer from vj fan Rangaraj pandey kaagave  padam paakalam	positive
8772	Vs waight koracha nalla irukkum wara wara romba waight podrapla	negative
8773	Rowdyngaluku support ilama iruntha nala irukkum	positive
8774	Evan ellam dislike pannano avan manishan illa	negative
8775	Hindi dubbed main kab aayega trailer	positive
8776	Saravanan sir vetri maran padathula nalla role nadinga sir vera level	positive
8777	Marana mass edhu thaan thalaivar sampavam 🤘🤘🤘	positive
8778	Oruthar mela visuwasam kaatturathukku y innoruthangala asinga paduthuringa..!!! super thala	positive
8779	Ayyo stuntu kakavae intha padatha pakkanum ...  Hollywood level la stunts iruku . .....    Lolllllllll	neutral
8780	Enga thala parthiya ......      thaadikkula ella nadipayum olichu vachirrukkaru	positive
8781	Karthik suburaj marana katu katitaru	positive
8782	P E T T A PARAAAAAAAAAAAK, Trailer Kola Massssa Irukku	positive
8783	Yarukala intha trailer pudichiruko enuku oru like podunga pa....sema trailer	positive
8784	Innum 1m varlaya aiyoo pavam 🤗🤗🤗	neutral
8785	anils fans ellaarum vaya mudikitu odungada ella vayilaay vettuven	neutral
8786	Thala always mass marana  waiting NKP	neutral
8787	Ennaa naipp Njmle styl Manannan	positive
8788	Dhanush vera level la poita ya ne	positive
8789	Dislikes podheruku orru group vaarum polleh......  Mother fuckers	positive
8790	Pppaaaa different getup ah....meesaya murukala🤣🤣🤣🤣 waiting in blue sattai review 🤣🤣🤣	positive
8791	#Thlaa60 Teaser ku Tharamaama Sambavam irukku Haters records paathu Kathari Saava poringa	positive
8792	Oruthar mela visvasam kattrathukaga einnoruthara en asinga paduthiringa	positive
8793	best Tamil song best singers	neutral
8794	All the best from karnataka king D BOSS Fans	positive
8795	Enna Mari YouTube LA ye kuduthanam panravanga comment pannunga thala bloods	positive
8796	Nalla iruku bt neeraya padathuda copy irukum pola ok nicccc  ena illatium vijay sethupathi ka a paakkalam	neutral
8797	Just 280 k likes Need for 1 M Likes...!!! MAKE IT SIMPLE	positive
8798	Nijamave 2 nimisam thala suthiruchu. Good.	positive
8799	Similar to Chinthamani kola case? Malayalam movie remake?	neutral
8800	Trailer pakurathu munadi comment and like panavanga laa yaaru	positive
8801	Rajani looks stunning, but trailer doesn't make impression.	neutral
8802	OMG ninaichi pakatha alavuku sema trailer ma.....	positive
8803	Likes getting more. We want more	positive
8804	Thala tukaru doi...... I love U Thala	positive
