	Unnamed: 0	sentence	sentiment	transliteration	translation
9466	9466	Dei..ennada graphics idhu..sakthiman maari pesran akshay kumar	neutral	டெயேம்நாடா கிராப்பிக்ஸ் இதுஸக்தீமன் மாரீ பெஸ்ரன் அக்ஷய குமார	Dayemnada Graphics Itusakthiman Marie Besran Akshaya Kumara
9467	9467	last dialog sema mass Vera level nu soldravanga mattum oru like podunga	positive	லாஸ்ட் டியாலோக் சேமா மாஸ் வேரா லேவேல நு சோல்த்ரவங்கா மட்டும் ஓரு லைக் போதுங்கா	Last Dialogue Seema Mass Vera Levela Nu Soltravanga Only One Like Is Enough
9468	9468	Serappu na tharamana sampavatha innimelathana pakkapora!.	positive	செரப்பு நா தாரமநா ஸம்பாவதா இந்நீமேலாதாநா பக்கபோரா	Serappu na dharamana sambhavata innimeladana pakapora
9469	9469	Vj naalu nalla movie kku naduvula oru commercial mokka padam pannuvaaru...athu than idhu	neutral	வ்ஜ நாலு நல்லா மோவி க்கு நாதுவுலா ஓரு காமஎர்சியல் மோக்கா பதம் பன்னுவாருஆது தந இது	Vja Nalu Nalla Movi Naduula is a commercial mokka padam pannuvaru adu tana this.
9470	9470	sam cs ah music uh....semaya potrukappla	positive	ஸம க்ஸ் அ முஸிக் உஹ்ஸேமாயா போத்ரகாப்பிலா	Samaks a Music Uhsemaya Potrakapila
9471	9471	Thala Verithanam Yuvan Music Pakka Mass.Padam Blockbuster Da	neutral	தாலா வேரீதநாம் யுவந முஸிக் பக்கா மஸ்ஸ்பதம் ப்ளாக்புஸ்டர் டா	Thala Vereethanam Yuvana Music Bakka Maspadham Blockbuster Da
9472	9472	Bigil : ivanum equalava maintain pannrana	positive	பிகில்  இவாநும்ம் எக்பலாவா ம்ய்ண்டென் பந்ந்ரானா	Bigil Ivanumm Ekbalawa Mynden Bandrana
9473	9473	Neraya Neraya Neraya like varanum  #thala rasiganda	positive	நேராயா நேராயா நேராயா லைக் வரநும்ம  தாலா ரஸீகம்தா	Neraya neraya neraya like varanumma tala rashikamtha
9474	9474	Dislike pottavanga ellam semma gandu la irukanga pola 🤣 avanga hero ellam intha mathiri padam thara mudiyalaye nu...	positive	டிஸ்லிக் பாட்ட்வங்கா எல்ளம் செம்மா கண்டு லா இருகாங்கா போலா  அவம்கா ஹீரோ எல்ளம் இந்தா மதீரீ பதம் தாரா முதியாலயே நு	dislik patwanga ellam semma kandu la irukanga bola avamka hero ellam inda madiri padam tara mudiyalaye nu
9475	9475	Intha trailer dislike pannavanga poi  chutti tv paarungada	negative	இந்தா ட்ரைலேர் டிஸ்லிக் பந்நாவங்கா பாய்  சுத்தீ த்வ பாருங்காதா	Inda trailer dislik pannavanga bhai sudthi dwa parungatha
9476	9476	Bigil movie ku tough kudukka KAITHI moviyaala kandippa mudium..... Karthi	neutral	பிகில் மோவி கு டாங் குடுக்கா கைதீ மோவியாலா கந்திப்பா முடியம் கார்தீ	Bigil Movi Ku Tang Kudukka Kaithee Moviala Kanthippa Mudim Karthee
9477	9477	Sweet super star rajinikanth  Masssssssss.thalavar masssssssss	neutral	ஸ்வீட் ஸுபர் ஸ்டார் ராஜீநீகாம்த  மஸ்ஸ்தலாவார மாஸ்	Sweet Super Star Rajinigamtha Masthalawara Mas
9478	9478	Wow!!! Vikram & Editor Praveen just awesome...	positive	வோ விக்ரம்  எடிடர் ப்ரவிந ஜஸ்ட் அவேசோம்	Wow Vikram Editor Pravina is just awesome
9479	9479	Intha trailer ku poi dislike podringale sila peer neenga video va pakkamathane pottinga .....	positive	இந்தா ட்ரைலேர் கு பாய் டிஸ்லிக் போத்ரிங்கலே ஸீலா பீர் நீம்கா வீடியோ வா பக்கமாதானே பாட்டிங்கா 	Inda Trailer Gu Bhai Dislik Bothringale Seela Beer Neemka Video Wa Pakamathane Patinga
9480	9480	Chutti tv paatha maathire iruku	positive	சுத்தீ த்வ பாதா மாதீர் இருகு	Sudti Dva Patha Mathir Iruku
9481	9481	naan thalapathi rasigan but super thala	positive	நான் தலாபதி ரஸிகன் புட் ஸுபர் தாலா	I am Thalapati Razigan Put Subar Thala
9482	9482	Neraiya neraiya neraiya #thala #mass emotional	positive	நேரையா நேரையா நேரையா தாலா மாஸ் எமோதியோனல்	Naraya Naraya Naraya Thala Mass Emotional
9483	9483	Yarla enthiran trailer ra pathutu  vanthingaloo avankalaam like podunga	negative	யார்லா ஏந்தீரண ட்ரைலேர் ரா பதுதும்  வந்தீந்கலூ அவம்கலாம் லைக் போதுங்கா	Yarla Entheerana Trailer Ra Padhutum Vandinkaloo Avamkalam Like Enough
9484	9484	213k likes but just 3.9 unlikes only fr chiyaan	positive	213கே லீக்ஸ் புட் ஜஸ்ட் 39 உன்லீக்ஸ் ஓன்லி ப்ர் சியாந	213k Leaks Put Just 39 Unleaks Only Br Chiana
9485	9485	Kevalama irukkukaan kelatu rajini... Vijay is always mass da venniakalaaa	neutral	கேவாலாமா இருக்குகாந கெலாதும் ராஜீநீ விஜய இஸ் ஆழ்வாய் மாஸ் டா வேந்நீகலா	Kewalama rikukana kelathum Rajini Vijaya is alvai mas da venneegala
9486	9486	Oruthar mela neenga viswasam kaata ye innoruthara asinga paduthuringa........purunchuruchu Thala🤩thala #NerKondaPaarvai marana waiting	positive	ஓருதார் மேலா நீம்கா விஸ்வஸம் காடா யே இந்நாருதாரா அசிங்கா படுதுரீந்காபுருணசுருசு தலாதாலா நெர்கோந்தாபார்வாஈ மராநா வைடிங்	Oruthar mela neemka visvasam gada ye innaruthara asinga patudhurinkapurunasurusu talatala nerkonthaparvaee marana whiting
9487	9487	Views 56k ku kattuthu like 102 k ku kattuthu	neutral	வியஸ் 56கே கு கட்டுது லைக் 102 கே கு கட்டுது	Vius is limited to 56k like 102k
9488	9488	10 times ku mela paathavanga mattum	negative	10 டைம்ஸ் கு மேலா பாதாவங்கா மட்டும்	10 times Ku Mela Padavanga only
9489	9489	Trailer ye sweet sapta feel ahtan irukku	positive	ட்ரைலேர் யே ஸ்வீட் ஸப்தா பீல் அஹ்தன் இருக்கு	The trailer is Yeh Sweet Sabta Beel Ahdan
9490	9490	Luv luv luv luv luv luv you chiyaan Vikram the best actor for a reason	positive	லவ லவ லவ லவ லவ லவ யூ சியாந விக்ரம் தே பெஸ்ட் ஆக்டர் பார் ஆ ரீசன்	Love Love Love Love Love You Siyana Vikram Te Best Actor Bar A Reason
9491	9491	Super adipoli ayam big fan thala super	positive	ஸுபர் ஆதிபோலி அயாம பிக் பன் தாலா ஸுபர்	Super Adipoli Ayama Big Bun Thala Super
9492	9492	Appidellam Nakkadhu Nadakkavum koodadhu His look  Mass Thala	positive	அப்பிடெல்ளம் நக்காது நாடக்காவ்ம் கூதாது ஹிஸ் லூக  மாஸ் தாலா	Appidellam nakadhu nadakavm koodadhu his luka mas tala
9493	9493	Semma semma semma. its like hollywood  movie	positive	செம்மா செம்மா செம்மா இட லைக் ஹோலிவுட்  மோவி	semma semma semma ita like hollywood movie
9494	9494	Vera level dialogues thala Vera level	positive	வேரா லேவேல டியாலோகெஸ் தாலா வேரா லேவேல	Vera Levela Dialogues Tala Vera Levela
9495	9495	Looks like it's a trend setting film from Rajini	positive	லூக்ஸ் லைக் இட ஆ ட்ரெண்ட் செட்டிங் பிலிம் கார்ம் ராஜீநீ	Looks like a trend setting film Karm Rajini
9496	9496	Paaaaahhhhhh This isn't not a Remake THALA nail it	positive	பாஹ்ஹ தீஸ் இஸ்ண்ட் நாத ஆ ரேமாம்க் தாலா நைல் இட	Bahha these isnd natha aa remamc tala nil ita
9497	9497	Ajith sir in veru patta nadipu.vera leval	positive	அஜீத சிர் இன் வேரு பட்டா நதிபுவேரா லேவல்	Veru Patta Nadipuvera Level of Ajitha Sir
9498	9498	DRUVANACHATHIRAM Release aayo , arkenkilum ariyumoo??	positive	தரவனசாதீராம் ரெலியாஸ் ஆயோ  ஆர்கென்கீலம் அரீயுமூ	Dharavanasathiram relias ayo archenkeelam areyumoo
9499	9499	Trailer ah paatha Angaali Pangaali elam oru like podunga	neutral	ட்ரைலேர் அ பாதா அங்காலி பாங்காலி ஏலாம ஓரு லைக் போதுங்கா	Trailer A Patha Angali Bangali Elama Oru Like Pathanga
9500	9500	But still vfx not upto mark	neutral	புட் ஸ்டில் வெக்ஸ் நாத உப்தோ மார்க்	Put still vex natha upto mark
9501	9501	Petta!!    ....... Rocking.....  500k likes...  Agree???	neutral	பெட்டா     ராக்கிங்  500கே லீக்ஸ்  அக்ரீ	Beta Rocking 500K Leaks Agree
9502	9502	Ajith Sir ha  konjam nattkal kalluchi parthale annantha kanneer varudhu	positive	அஜீத சிர் ஹா  கொஞ்சம் நாட்ட்கல் கல்லுசி பார்தாலே அந்நாந்தா கன்னஈர் வருது	Ajeetha Sir Ha just watched a little Naatkal Kallushi and Annananda Kannaeer comes
9503	9503	Hi thalaiva meeting u in semma movie	positive	ஹி தலைவா மேட்டிங் உ இன் செம்மா மோவி	Hi Thaliva Mating U in Semma Movie
9504	9504	Thalapathy fans Thatraa like ah...	positive	தலாபதி பன்ஸ் தாத்ரா லைக் அ	Thalapati Buns Dadra Like a
9505	9505	ada pavi petta trailer review kuda trending la irukhu ana trailer I'll a  idhu you tube oda Sadi	neutral	அதா பவீ பெட்டா ட்ரைலேர் ரேவியூ குடா ட்ரெண்டிங் லா இருகு அநா ட்ரைலேர் இல்ல ஆ  இது யூ ட்யூப் ஓடா சாதி	Aada Bhavi Peta Trailer Review Gooda Trending La Iruku Ana Trailer Illa Aa It Youtube Oda Saadi
9506	9506	Well said. Padipa matum namata irunthu eduthuka mudiyathu	positive	வெல ஸைத் பதீபா மாதும நமாம்தா இருநது எடுதுகா முதியாது	Vela Syed Patipa Matuma Namamda&#39;s wife is not old
9507	9507	69 vayasula...yaaralayum ipdi oru style & Mass ah kaata mudiyathu....only one super star will create this magic🤩🤩🤩	positive	69 வயாஸுலயாரலயும் இப்டி ஓரு ஸ்டைல்  மாஸ் அ காடா முதியாதுஓன்லி ஒன் ஸுபர் ஸ்டார் வில் கிரெட் தீஸ் மேஜிக்	69 Vyazulayaralayum Ibti Oru Style Mass A Gada Old Only One Superstar Will Great This Magic
9508	9508	Thalaivar sema Vera leval thalaiva.....	positive	தலைவர சேமா வேரா லேவல் தலைவா	Chairman Seema Vera is a level leader
9509	9509	Sollamma solluven kollama kolluven oorukullen yenpearu kanthaswamy🤘🤘🤘🤘🤘🤘	positive	சோல்ம்மாம் சோல்லும்வென் கொல்லாமா கொல்லுவென் ஊருகுல்லன் யென்பியரும் கந்தாஸ்வமீ	Solmmam Sollumwen Kollama Kolluwen Urukullan Yenbiyarum Kandaswamy
