	Unnamed: 0	Unnamed: 0.1	sentence	sentiment	transliteration	translation
8517	8517	8517	Ithu Mari movie vidhai pottathu Mr. Sankar	positive	ஈது மாரி மோவி விதாஈ போத்டாதும் மர ஸம்கர	Edu Marie Movie Vidya Not enough Wood Samkara
8518	8518	8518	Vera level la irukku I am waiting Thalaivar movie	positive	வேரா லேவேல லா இருக்கு இ அம் வைடிங் தலைவர மோவி	Vera Not at all La having e Am Whiting Chairman Movie
8519	8519	8519	Sathiyama nalla ila ipo lam pasanga neraiya hollywood padamlam pathutu irukanga idhu ellarukum pudikuma konjam sandhegam dhan	positive	ஸதீயாமா நல்லா இலா இபோ லம் பஸம்கா நேரையா ஹோலிவுட் பதாம்லாம் பதுதும் இருகாங்கா இது எல்லாருகம் புதிகுமா கொஞ்சம் சம்தேகம தந	Satiyama good leaf Ibo Lum Pasamka straight Hollywood Coconut All ten Irukanga This is All around Is it new? Little Samthegama own
8520	8520	8520	Semma super thalaiva love you	positive	செம்மா ஸுபர் தலைவா லவ யூ	Semma Super leader Available U
8521	8521	8521	Rajnikant And Akshay  Sir Hit Like Button Share Movie	positive	ரஜநீகாம்த அண்ட் அக்ஷய  சிர் ஹித லைக் புட்டன் ஷரே மோவி	Rajneekamtha And Akshay sir Hita Like Button Share Movie
8522	8522	8522	Ennaku ennamo padam boni agumnu thonala	negative	என்னாகு என்னாமோ பதம் போநீ அகும்நு தோனாலா	become me whatever Term go Akumnu Tonala
8523	8523	8523	Honestly, the trailer looks just just ok.	negative	ஹோன்ஸ்ட்லி தே ட்ரைலேர் லூக்ஸ் ஜஸ்ட் ஜஸ்ட் ஓக்	Honstley tea Trailer Lukes Just Just Oak
8524	8524	8524	Ennaku Ennamo Intha Padatha Parka Yaarumey Varamaatanga Polaairukku	positive	என்னாகு என்னாமோ இந்தா பதாதா பரகா யாருமேய வரமாதம்கா போலிருக்கு	become me whatever Inda Badada Baraka anyone Come on For pretending
8525	8525	8525	Ithu koncham viththiyasamana padamayirukkum intha murai thrikka vida poram but openingila Buildups koncham ovara irukku	neutral	ஈது கோன்சம் வித்தீயாஸமநா பதமயீருக்கம் இந்தா முரை த்ரிக்கா விதா போராம் புட் ஓபெனிங்கீலா பில்டுப்ஸ் கோன்சம் ஓவாரா இருக்கு	Edu Gonzalez Vidhyasamana Padamayerukka Inda Murai Trika Vida Boram Butt Openingeela Buildups Gonzalez Owara having
8526	8526	8526	Innum trading no 1 thala ne velra leval	positive	இன்னம் டிரேடிங் நோ 1 தாலா நே வேலரா லேவல்	Inam Trading No 1 Tala Ne Velara Level
8527	8527	8527	Vijay sethupathi bro.. you are always massssssssssuuuuuuuuu....	positive	விஜய ஸேதுபதீ ப்ரோ யூ அர் ஆழ்வாய் மஸ்ஸூ	Vijaya Sethupati Prof U Ar deep Massou
8528	8528	8528	Vijay sethupathi fans hit like here	positive	விஜய ஸேதுபதீ பன்ஸ் ஹித லைக் ஹேரா	Vijaya Sethupati Buns Hita Like Hera
8529	8529	8529	Thalaivar Rocks. Thaarmaaaaaaaaaaaaaru. Idhu dhan Thalaivar padam. This is what we are all waiting from a Decade.	positive	தலைவர ராக்ஸ் தார்மாரு இது தந தலைவர பதம் தீஸ் இஸ் வ்ஹத் வே அர் ஆல் வைடிங் கார்ம் ஆ டெகாட்	Chairman Rocks Dharmaru This is own Chairman Term Thesis Is What Way Ar By Whiting Garm Cow Decad
8530	8530	8530	Oruthar Mela ninga viswaasam kaatrathukaga inoruthar ah yen asinga paduthuringa.... ... Superb dialog	positive	ஓருதார் மேலா நீந்கா விஸ்வஆஸம் காத்ரதுகாகா இநோருதார் அ யென் அசிங்கா படுதுரீந்கா  ஸுபெர்ப டியாலோக்	One Above swim Vishwaasam Katratukaka Inorudar A Yen Asinga Badhurinka Superb Dialog
8531	8531	8531	Maranao massu maranao Tuffu tharano adhuku Thalaivar trailer utharanam	neutral	மராநாஓ மஸ்ஸு மராநாஓ துஃபு தாரானோ அதுகு தலைவர ட்ரைலேர் உதாரணம	Maranao Massu Maranao Tufu Tarano That&#39;s it Chairman Trailer For example
8532	8532	8532	Thalaivaaaaa...dheivameeee...indha maari ungala paaka ethana varusham dhavam irundhom	positive	தலைவாதேஈவமீஈந்தா மாரீ உங்காலா பாகா எதாநா வருஷம தாவம இருந்தோம்	Thalaiwadeevameeanda Marie Ungala Baka For example annual Nature We were
8533	8533	8533	Andha last 2:20 sec le  vara kurumba pakaveee waiting Thalaivaaaaaa	positive	அந்தா லாஸ்ட் 220 செக் லே  வாரா குரும்பா பகாவி வைடிங் தலைவா	Anda Lost 220 Sec Lay Vara Kurumba Bhakavi Whiting leader
8534	8534	8534	Thala  u r beauty	positive	தாலா  உ ர் பீஔட்டி	Tala U R Beauti
8535	8535	8535	Thala love you so much vera level ummmmaaaaa Thala Mass ultimate  Thala...  king maker...	positive	தாலா லவ யூ சோ முச வேரா லேவேல உம்மா தாலா மாஸ் அல்டிமாதே  தாலா  கிங் மகர்	Tala Available U So Mus Vera Not at all Umma Tala Mass Ultimate Tala King Capricorn
8536	8536	8536	Adai fansu kadishi dilog ungaluku thaa da	positive	அடைய் ப்பாந்ஸு கதிஷீ திலோக் உங்கலுகு தா டா	reach Pans Kadishi Dilok to you Tha Dr
8537	8537	8537	Pride of Indian Cinema Superstar Rajinikanth🤘	neutral	ப்ரைட் ஆப் இந்தியன் சினிமா ஸுபர்ஸ்டார் ராஜீநீகாம்த	Pride App Indian Cinema Superstar Resignation
8538	8538	8538	Sema vera level thala mass hero in tamil nadu.....	positive	சேமா வேரா லேவேல தாலா மாஸ் ஹீரோ இன் தமிழ் நாது	Sema Vera Not at all Tala Mass Hero of Tamil the nation
8539	8539	8539	Innoru kokki kumara pakura mathiriyae irukku	positive	இந்நோரும் கோக்கி குமாரா பகுரா மதீரீய இருக்கு	This disease also Koki Kumara Bakura Material having
8540	8540	8540	Endaa 41K dislikes? Semma trailer ! -Telugu Fans	neutral	என்டா 41கே டிஸ்லீக்ஸ் செம்மா ட்ரைலேர்  தெலுங்கு பன்ஸ்	Don&#39;t 41K Disleaks Semma Trailer Telugu Buns
8541	8541	8541	Makkal Selvan VJS Fans Like Here..!	positive	மக்கல் ஸேல்வான் வான்ஸ் பன்ஸ் லைக் ஹேரா	Makkal Selvan Vance Buns Like Hera
8542	8542	8542	Pure Rajinism....! Thalaivar Rocks... # PettaPaarak	positive	புரே ராஜீநீஸம் தலைவர ராக்ஸ்  பெட்டாபாரக	Bure Rajneesh Chairman Rocks Petaparaka
8543	8543	8543	Teaser onnum avala paingaramala Illa average than	negative	டெஸ்ர் ஓன்னம் அவலா பெயிங்கரமாம்லா இல்லா அவேராஜ் தந	Desr the wolf Alas Beingaramla No Average own
8544	8544	8544	I'm suriya Anna fan Naane 100Times Mela pathuten Thala Vera level love you Thala  love you	positive	இம் ஸுரியா அந்நா பன் நானே 100டைம்ஸ் மேலா பதுதேந தாலா வேரா லேவேல லவ யூ தாலா  லவ யூ	Im Surya That day Bun Just me 100 times Above Patudena Tala Vera Not at all Available U Tala Available U
8545	8545	8545	Trailer semma  idhukku mela vera   enna  venum	positive	ட்ரைலேர் செம்மா  இதுக்கு மேலா வேரா   என்னா  வேனம்	Trailer Semma for this Above Vera what Venom
8546	8546	8546	ÀLL THE BEST WISHES BY THALAPATHY VIJAY'S FAN	positive	àல்ல தே பெஸ்ட் விஷ்ஸ் பி தலாபதி விஜய்ஸ் பன்	No tea Best Wishes B Thalapathy Vijays Bun
8547	8547	8547	YUVAN BGM .... VERITHANAM OVERLOADED... Love you THALAIVAAAAA <3	positive	யுவந பம்  வேரீதநாம் ஓவர்லோடெட் லவ யூ தலைவா 3	Youth Bum Different name Overloaded Available U leader 3
8548	8548	8548	da 700k like  mukuthu very bad	negative	டா 700கே லைக்  முகுது வெரி பாத்	Dr 700K Like Muktu Very Bath
8549	8549	8549	Ippa intha trailer pakkuravanga oru like podunga	positive	இப்பா இந்தா ட்ரைலேர் பக்குரவங்கா ஓரு லைக் போதுங்கா	Iba Inda Trailer Pakurawanga A Like not enough
8550	8550	8550	Thala maturity vera level in last dialogue oruthar ku viswasam kata inoruthar ah asinga padutha vendam	positive	தாலா மதுரீடி வேரா லேவேல இன் லாஸ்ட் டியாலோகு ஓருதார் கு விஸ்வஸம் கடா இநோருதார் அ அசிங்கா பதுதா வெண்டம்	Tala Madhureedi Vera Not at all of Lost Dialogue One Ku Vishwasam Don&#39;t Inorudar A Asinga Baduta Venom
8551	8551	8551	Romba nallaiku appuram oru Goosebump Trailer , Asuran blockbuster hitaga Vaazthugiroam	positive	ரோம்பா நல்லீகு அப்புரம் ஓரு கூசெபம்ப் ட்ரைலேர்  அஸுரன் ப்ளாக்புஸ்டர் ஹிதாகா வாஸ்துகீரோம்	Roomba peace Appuram A Goosebump Trailer Asuran Blockbuster Hitaka Let&#39;s build
8552	8552	8552	Thala nee yeppavum vera level I love you	positive	தாலா நீ யெப்பாவ்ம் வேரா லேவேல இ லவ யூ	Tala you Yup Vera Not at all e Available U
8553	8553	8553	nalla palakam iruku..... yar kathu koduthalum simiram kathupanam........ masssssss	positive	நல்லா பலகம இருகு யார காதும் கோடுதாலம் ஸீமீராம கதுபநம மாஸ்	good Multiplication sit down who and the ear line Seemeerama Katupanama Mass
8554	8554	8554	Wow wow wow wow wow thalaivaaaa	positive	வோ வோ வோ வோ வோ தலைவா	Woah Woah Woah Woah Woah leader
8555	8555	8555	Semma semma asuraa namakku thevana namadhan aditchi vanganum	positive	செம்மா செம்மா அசுரா நமக்கு தேவாநா நமாதந அதித்சீ வம்கநும்ம	Semma Semma Asura to us Devana Namadana Aditya Vamganumma
8556	8556	8556	5 time Mela pathvan oru like thatti vidu	positive	5 டைம் மேலா பத்வந ஓரு லைக் தட்டி விது	5 Time Above Padwana A Like tap seed
8557	8557	8557	Intha age lium king ah irrukaru	positive	இந்தா ஏஜ் லியம் கிங் அ இர்ருகாரு	Inda Age Liam King A Two cars
8558	8558	8558	BGM kaka mattum marupadium pathavanka like podunka	positive	பம் காகா மட்டும் மருபடியம் பதாவநகா லைக் போடன்கா	Bum Gaga Only Hereditary Padawanaka Like Botanka
8559	8559	8559	2:00 mavane kola gaandula irukkein..... Super super super super mass thalaiva	positive	200 மவானே கோலா கான்டுலா இருக்கேன் ஸுபர் ஸுபர் ஸுபர் ஸுபர் மாஸ் தலைவா	200 Mawanee Cola Cantula I am Super Super Super Super Mass leader
