	uid	sentence	lang	sentiment
9506	9507	Por fin !! !! ! Después de hoy No me llame q yo los llamo .. .. NO #vacationmodefull #Relaxation ✈️⚓️🚢☀️👙😈😎	['ES', 'ES', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'EN', 'EN', 'NA']	positive
9507	9508	Ahora en camino a cordinar vestuario y tenerlo listo para mi friend que viene a Miami 👠👗	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'NA', 'NA']	positive
9508	9509	El vlog de hoy , pequeñas lucecitas nocturnas : ME ATACAN POR LA CALLE	['ES', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES']	negative
9509	9510	Quién está en ocean ?	['ES', 'ES', 'ES', 'EN', 'NA']	neutral
9510	9511	"#Repost jesusfoto with repostapp . ・・・ .. .. "" las tradiciones en algun momento , no eran tradiciones ,…"	['EN', 'NA', 'EN', 'EN', 'NA', 'NA', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA']	positive
9511	9512	Hambre y Sueño . #thestruggle	['ES', 'ES', 'ES', 'NA', 'EN']	negative
9512	9513	el primer ep fueron las primeras 140 pags del libro , osea jajajajjajajajjaa	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES']	positive
9513	9514	hahahaha te amo mujeL	['EN', 'ES', 'ES', 'ES']	positive
9514	9515	JAJAJA PARA QUE VEAS QUE YO ARRIESGO EN INNOVAR EH BRO !! ENCIMA ES LA CANCIÓN DE BEN AND ED !! ! AJAJA :O	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA', 'NA', 'NA', 'ES', 'NA']	positive
9515	9516	Comiendo con en ! Very Good !! http://t.co/jStr4ND9uC	['ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'NA', 'NA']	positive
9516	9517	El vlog de hoy .. . VIAJE A UN PUEBLO PERDIDO	['ES', 'EN', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES']	positive
9517	9518	jajjjaja love u too 🙂🙂	['ES', 'EN', 'EN', 'EN', 'NA']	positive
9518	9519	No he hecho los workouts de la uni 😖	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'EN', 'NA']	negative
9519	9520	jajajaj good luck kid !!	['ES', 'EN', 'EN', 'EN', 'NA']	positive
9520	9521	""" El mundo sigue dando vueltas no espera por nadie .. . "" #neverforget"	['NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'EN']	negative
9521	9522	Ella es Una de las Personas Mas Especiales en mi Vida ! Gracias #Bestfriends http://t.co/N5REdJSkyt	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'EN', 'NA']	positive
9522	9523	Dias en la escuela soleados , Verano day 1 empieza a llover . Que bello es todo .	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
9523	9524	Ya tengo sueño . Bye .	['ES', 'ES', 'ES', 'NA', 'EN', 'NA']	neutral
9524	9525	La India estará en el Grand Slam Party Latino #GSPArtylatino http://t.co/0KidjeNfH9	['ES', 'NA', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'ES', 'NA', 'NA']	positive
9525	9526	Me estoy fucking enojando .	['ES', 'ES', 'EN', 'ES', 'NA']	negative
9526	9527	tu ves este show ? yo la amo pero no puedo creer lo que hizo ayer	['ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	neutral
9527	9528	Siempre baby ! Te Amo mas !	['ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'NA']	positive
9528	9529	Dos trabajos a la misma vez que necesitan 2 , 000 passwords por día .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'EN', 'ES', 'ES', 'NA']	negative
9529	9530	Con Mi Team #ElvacilonDeLaGatita en Dandote Gracias a Dios ! Otro Dia .. http://t.co/ysRJLSPgfS	['ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA', 'NA']	positive
9530	9531	Collar 🐚 Get your neckless ! Lista para el fin de semana ? Collar y aretes $ 12.90 http://t.co/kXxFrkEbM7	['ES', 'NA', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA']	neutral
9531	9532	ESQUIVO TODAS LAS FLECHAS ! | JUEGOS DEL HAMBRE | Minecraft : vía	['ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA', 'ES']	neutral
9532	9533	Despegadito Loco Terapia de Baile #ElvacilonDeLaGatita #MorningShow #Onair http://t.co/c79YIfYFX8	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA']	positive
9533	9534	Domingo de Brava Old School 🔥🍾	['ES', 'ES', 'NA', 'EN', 'EN', 'NA']	positive
9534	9535	Lo que me acabo de escribir no es normal :/ puede que sea mi mejor rap play ! XD 😍😍😍	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA', 'NA', 'NA']	positive
9535	9536	El vlog de hoy : SE NOS FUE DE LAS MANOS http://t.co/gC7TLJLaTp	['ES', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
9536	9537	hay gente que se queja por todo así que nunca sé cuando es en serio o cuando es un show	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN']	neutral
9537	9538	Un buen año a mi y a mis mejores amigas se nos ocurrió de vestirnos de Britoleras para twin day . ¿ Que carajos estabamos pensando ?	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'EN', 'EN', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral
9538	9539	hoy el countdown marca : 0 .. no se como sentirme de eso	['ES', 'ES', 'EN', 'ES', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	positive
9539	9540	Energia !! Ahora a Jugar con mis mascotas desde la 6am . #morningWin con Belvita . http://t.co/lnl6KScYeO	['ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'ES', 'NA', 'NA', 'NA']	positive
9540	9541	Rodilla y hombro lesionado .. No se como voy a sobrevivir la uni esta semana	['ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES']	negative
9541	9542	#allithinkabout .. . 3 días .	['EN', 'NA', 'NA', 'NA', 'ES', 'NA']	positive
9542	9543	-braulio -bichita pero una chulería -love your hair	['NA', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN']	positive
9543	9544	Bueno tras el show de hoy en buenos aires toca descansar ^^	['ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral
9544	9545	LA EPIC KILL !! MI GORRA DEL A SUERTE | MULTIJUGADOR | COD BLACK OPS 3 : vía	['ES', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'ES']	negative
9545	9546	Javi pone un cafreria and the world flips out 🙄🙄	['NA', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	neutral
9546	9547	Regalito de mi novio straight from Dubai #BestBoyfriend	['ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA', 'EN']	positive
9547	9548	ya con lo de kanye es suficiente 😂 no more fights	['ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN']	positive
9548	9549	El vlog de hoy , pequeños ojos de cuervo : VIGILANDO A LOS PIRATAS !!	['ES', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral
9549	9550	Hoy es de cine full .	['ES', 'ES', 'ES', 'ES', 'EN', 'NA']	positive
9550	9551	#clavesparavestir #moda #belleza #estilo #trends #fashion #stylist #fashionstylist … http://t.co/2LGBmpiD1o	['ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA']	neutral
9551	9552	No me he sacado un selfie decente hace meses	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES']	neutral
9552	9553	Nooss vamos !! ! Partyyy !! http://t.co/Y9kgHuEA	['ES', 'ES', 'NA', 'NA', 'EN', 'NA', 'NA']	positive
9553	9554	"Mi vecina me va a gastar el nombre de tantas veces que grita "" Natiiii "" de una casa a otra , gosh"	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN']	positive
9554	9555	lean los tweets de esa cuenta es como una version cheapy de college confessions	['ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'EN', 'EN']	negative
9555	9556	Sera que mis nietos escucharan de lorenzo ? #niggahedead #lethimrip	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'EN']	negative
9556	9557	Le hable a mami pa ver si comprabamos un carro pa mi , conociendola le dije que no me compre un Hot Wheels y hoy llego un carro a casa 🙄😬	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
9557	9558	con su nuevo carro de . OMG how funny Off Lease … http://t.co/KVQ2UBKqxu	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA']	negative
9558	9559	Para una noticiero estelar es necesario un outfit #espectacular ! Lucete como nuestra querida …	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
9559	9560	#LoveWins today 💪🏼 Ley aprobada para la igualdad de derechos para parejas homosexuales en todo los Estados Unidos .	['EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA']	positive
9560	9561	I 'm proud hoy no tengo jacket puesto dimelo .. thin skin puñeta que frio	['EN', 'EN', 'EN', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'NA', 'EN', 'EN', 'ES', 'ES', 'ES']	negative
9561	9562	Se me olvido hace cuanto fue mi ultimo date .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	neutral
9562	9563	mira mi otro tweet 💕	['ES', 'ES', 'ES', 'EN', 'NA']	positive
9563	9564	Jajajajajajajajajajajajaja ok ok ok	['ES', 'EN', 'EN', 'EN']	neutral
9564	9565	FaceTime en thanksgiving y lo primero que mencionan es lo jincha que estoy .. . gracias	['EN', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES']	positive
9565	9566	Obsesionada con este personaje #PHHHOTO	['ES', 'ES', 'ES', 'ES', 'EN']	positive
9566	9567	Lo importante es que me atreví a hacerlo sola . Fuck the rest .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'NA']	negative
9567	9568	Mañana es Viernes y ya estamos ready #elvacilondelagatita	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES']	positive
9568	9569	#Ponteenformaconlagatita en full effect Hipódromo de Hialeah . La Proxima semana con el Alcalde de … http://t.co/y1R6XhwEeY	['ES', 'ES', 'EN', 'EN', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	positive
9569	9570	Nuevo banner en el canal Zombers !! ^^ ya me dirán sus opiniones de si les gusta o no ! :D	['ES', 'EN', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	positive
9570	9571	no quiero empezar el packing my shit process .. .	['ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA']	negative
9571	9572	"by "" En la #alfombraroja #50masbellos … http://t.co/Xh7tIReatV"	['EN', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA']	positive
9572	9573	free para ver a tu family haha and yess . Yes I am haha y tu ?	['EN', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'ES', 'ES', 'NA']	positive
9573	9574	anyways no quiero ir al cielo , seria muy aburrido . Bye .	['EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA']	negative
9574	9575	hablame al group :-)	['ES', 'ES', 'EN', 'NA']	positive
9575	9576	Quiero un roadtrip	['ES', 'ES', 'EN']	positive
9576	9577	White privilege un carajo . Ya callense chorro de gente quejona . Lo que hizo esta mal y ya . No tiene que ver nada con su raza .	['EN', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	negative
9577	9578	#bendito #elvacilondelaGatita Lol	['ES', 'ES', 'EN']	neutral
9578	9579	Y VAMOS CON UN #MeloSalseo PARA HOY , BABIES . HAGAN SUS PREGUNTAS , esta vez , sobre el AMOR . Consejos , dudas , todo lo que queráis . :)	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	positive
9579	9580	El vlog de hoy , pequeños botecitos de tinta : MI NUEVO Y PRECIOSO TATUAJE	['ES', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES']	positive
9580	9581	PINK LOVER 💕 Weekend outfit 🎵 GYPSY SUMMER 🎵 #salhuaclothing Blusas a cuadros http://t.co/RhCw1JULab	['EN', 'EN', 'NA', 'EN', 'EN', 'NA', 'EN', 'EN', 'NA', 'EN', 'ES', 'ES', 'ES', 'NA']	positive
9581	9582	Tu eres mi gusto , mi flow .	['ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'EN', 'NA']	positive
9582	9583	Zombers nunca he hecho un directo , pero creo que pronto haré uno y asi ya voy sorteando el album ^^	['EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
9583	9584	No goodbyes , just hello 's	['ES', 'EN', 'NA', 'EN', 'EN', 'EN']	positive
9584	9585	Cuando la mujer tira indirectas y no contestan nada .. .. .. lol #temasdepareja #elvacilondelaGatita	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'EN', 'ES', 'ES']	positive
9585	9586	wow que difícil fue convencerme en verdad	['EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	negative
9586	9587	OMG SE ACABA DE SUBIR EL VLOG !! SÉ QUE ES UN POCO TARDE PARA ESPAÑA PERO LATINOAMÉRICA SIGUE A TOPE !! VAMO VAMO 😃😍	['EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA']	positive
9587	9588	"“ : Cherophobia is the fear of being too happy because "" something tragic "" will happen . ” Yo tengo esta mierda"	['NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'NA', 'EN', 'EN', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES']	negative
9588	9589	Argentina !! !! !! !! ! ÷ !! ! ÷÷÷ Congrats #Elvacilondelagatita http://t.co/WU8Ziid8nT	['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'EN', 'ES', 'NA']	positive
9589	9590	nene hello te puedo ver tuitiando	['ES', 'EN', 'ES', 'ES', 'ES', 'ES']	positive
9590	9591	HAHA solo intento abrir contactos para hacer algo épico en el canal , así que petar el tweet anterior a ver si lo ve ! ^^ ajaja	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES']	positive
9591	9592	Feliz cumple a Una Chica super fashion , ASI Somos las Capricornianas ! 👗👠🎁🎉🎈🎂	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	positive
9592	9593	Friday #ElvacilondelaGatita	['EN', 'ES']	neutral
9593	9594	Gracias por el Snack en la campo rico !! súper rico como siempre !! Sigan así ! http://t.co/GzD8bnTrd5	['ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA', 'NA']	positive
9594	9595	Hay q organizarnos #fashionteam 👗👠	['ES', 'ES', 'ES', 'EN', 'NA']	neutral
9595	9596	#GanaleAlaManana Despertarme y tenerlas conmigo #MorningWin #Miami http://t.co/nTJgOiJrcL	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA']	positive
9596	9597	Déjame comerme un guineo y callarme , puñeta , porque le voy a seguir saliendo bicha a to ' el mundo	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES']	negative
9597	9598	q bella !! ! Happy Bday a ella ! Q grande , comí pasa el tiempo .	['ES', 'ES', 'NA', 'NA', 'EN', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
9598	9599	lowkey indirecta .. .?	['EN', 'ES', 'NA', 'NA']	negative
9599	9600	QUE FUCKING HAMBRE	['ES', 'EN', 'ES']	negative
9600	9601	No puedes hacer un change request ?	['ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA']	neutral
9601	9602	que annoying	['ES', 'EN']	negative
9602	9603	Mi perra está enferma y toda mi familia ha llamado a casa a ver como está jajaja que cute	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN']	positive
9603	9604	NeXT flight out is in 16 Hours ! El saludo !! !	['EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'NA', 'ES', 'ES', 'NA', 'NA']	positive
9604	9605	🌾 NATURE is the ART of GOD 🍃 Disfruta de los nuevos collares con detalles de hojas -> hippie mode ! a tan sólo $ 11.50 http://t.co/lcdD63Ijvw	['NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA']	neutral
9605	9606	-Hoy creo que es el concierto de enanitos verdes +De qué .. . los smurfs ? Dios dame paciencia	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES']	neutral
9606	9607	He añadido un vídeo a una lista de reproducción de ( http://t.co/vLB0q3fjrC - Nuevo capítulo - Kronno & Nery Godoy |	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'ES', 'ES', 'NA', 'EN', 'NA', 'NA', 'NA', 'NA']	neutral
9607	9608	Un look Muy classy y juvenil para hoy en http://t.co/B7vEYJj3	['ES', 'EN', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral
9608	9609	Drew es pal de sexy	['EN', 'ES', 'ES', 'ES', 'ES']	positive
9609	9610	El vlog de hoy , pequeños vinos calientes : MAMI MELO PARTE DOS	['ES', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES']	positive
9610	9611	Para lucir bella y radiante Necesitas maquillaje , pelo y vestuario soon ! http://t.co/MH6dTm4N	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA']	neutral
9611	9612	Muy pero que muy atentos a mi próximo tweet .. . A mas de uno se le puede parar el corazón .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral
9612	9613	#OsomIsComing , ¿ eh ? Intelechante .. . MUY intelechante .	['EN', 'NA', 'NA', 'ES', 'NA', 'ES', 'NA', 'NA', 'ES', 'ES', 'NA']	positive
9613	9614	Roadtrip !! Hoy es viernes para mi !	['EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive
9614	9615	Imagen Modeling by La Gatita Foto José Naranjo . Modelo Yanielis Alvarez . Registraciones …	['ES', 'EN', 'EN', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'ES', 'NA', 'NA', 'NA', 'ES', 'NA']	neutral
9615	9616	El #Perrito mas entrenado del mundo . Que cosa mas inteligente son los mascotas de uno . #petlover #dogs … http://t.co/5E1QIApPMK	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'NA', 'NA']	positive
9616	9617	El vlog de hoy , pequeños cortes de pelo : CAMBIO DE PELO !!	['ES', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA']	positive
9617	9618	#MorningWin #Ganalealama ñana http://t.co/zGS2VgFDbr	['EN', 'ES', 'ES', 'NA']	neutral
9618	9619	Excelente compartir contigo gracias por tu amistad u rock	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN']	positive
9619	9620	mami viene pa acá so me voy con ella , te aviso cuando llegueeee	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES']	positive
9620	9621	Accesorio de hoy -> blue moon collar http://t.co/d0OgA9BD4q	['ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'ES', 'NA']	neutral
9621	9622	Baby confiesales , dile de una vez .	['EN', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral
9622	9623	#quote #elvacilondelagatita #monday	['EN', 'ES', 'EN']	neutral
9623	9624	No one gets how much I love sleeping	['ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']	positive
9624	9625	Maleta lista para #nyc #falltrendreport #stylist #myjob http://t.co/ZGiTvPdttX	['ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'NA']	negative
9625	9626	Perder peso de forma inteligente , por . INTERESANTE VÍDEO , BABIES . 🔥	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'ES', 'ES', 'NA', 'EN', 'NA', 'NA']	positive
9626	9627	im in the airport .. . te espero ? jajajaja	['EN', 'EN', 'EN', 'EN', 'NA', 'NA', 'ES', 'ES', 'NA', 'ES']	neutral
9627	9628	En serio . Happy bowls anyone ??	['ES', 'ES', 'NA', 'EN', 'EN', 'EN', 'NA']	neutral
9628	9629	jajajajajes una rar jajaja jodiendo that 's her job hun ! me pregunto que te preguntara ¿ como te fue ? .. . estas viva ?	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'ES', 'ES', 'NA']	neutral
9629	9630	el struggle de toda la tarde jajajaj	['ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES']	positive
9630	9631	#elvacilondelagatita #halloween party hialeahpark	['ES', 'EN', 'EN', 'EN']	neutral
9631	9632	Shoulders out may you wish to have one 💫 tu quieres una #dreamscometrue 💫 Pedidos 096.880.7384 #AllYouNeedIsEcuador	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'NA', 'EN']	neutral
9632	9633	I feel you , se me van hasta las ganas de comprar	['EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	negative
9633	9634	yo no estoy en la uni bobolon , pero voy paya ya mismo so mas vale que te vea	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES']	neutral
9634	9635	Buenos Dias Ramon y Feliz lunes para ti ! A sonreir a la Vida y a lo demas que Next !	['ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	positive
