	Unnamed: 0	uid	sentence	lang	sentiment	translation
9666	9666	9667	Haha sorry :/ pero si te dije que cojieras el micrio de mi camara !! ! 🎤📸😋	['ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA']	neutral	Haha sorry :/ but and the said what cozy the micro of me camara !! ! 🎤📸😋
9667	9667	9668	jajajajaja I 'm so funny man	['ES', 'EN', 'EN', 'EN', 'EN', 'EN']	positive	Hahaha I 'm so funny man
9668	9668	9669	Ready to run again together like old times ; cross country lady bears now VIP girls ! Listas para correr … http://t.co/ASOguNvG	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA']	positive	Ready to run again together like old times ; cross country lady bears now VIP girls ! lists for run … http://t.co/ASOguNvG
9669	9669	9670	Mis senior pictures dan pena	['ES', 'EN', 'EN', 'ES', 'ES']	negative	What senior pictures and feather
9670	9670	9671	Los voice que me manda fernando >	['ES', 'EN', 'ES', 'ES', 'ES', 'NA', 'NA']	neutral	The voice what me sends fernando >
9671	9671	9672	#powerball #elvacilondelagatita	['EN', 'ES']	positive	#powerball #elvacilondelegatita
9672	9672	9673	Economía ? Yo no estaba sentado hechando me fresco . #BarackObama Lol	['ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN']	negative	Economy ? They no I was seated hechando me fresco . #BarackObama Lol
9673	9673	9674	Se me olvido contarles .. . Hoy llegue del gym y mami me recive con una pinta de mantecado :)	['ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive	Se me forgot tell them .. . Today I arrived of gym Y mami me receive with a surface of shortbread :)
9674	9674	9675	En realidad no necesito el premio .. . Mi mayor logro es tener esta familia de zombers y si el premio me lo dan será de todos vosotros ! ☺ ️ ☺ ️😊😋	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'NA', 'NA']	positive	In reality no needed the award .. . Me mayor achievement it is to have is family of zombers Y and the award me it and it will be of all you ! ☺ ️ ☺ ️😊😋
9675	9675	9676	La relación más fucked up , pero se veían hermosos juntos 😻	['ES', 'ES', 'ES', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	neutral	The relationship plus fucked up , but with they saw beautiful together 😻
9676	9676	9677	good pq tengo que ir paya después de este infierno	['EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	negative	good pq I&#39;ve got what and swamp after of It is hell
9677	9677	9678	Men with style true talented fashion writers that do know . Comentarios de las tendencias de la Moda … http://t.co/zBsmNrkXQr	['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	positive	Men with style true talented fashion writers that do know . Comments of the trends of the Fashion … http://t.co/zBsmNrkXQr
9678	9678	9679	Despues de 10 horas grabando toca comer ! Si , habeis oido bien comer a las 9 de la noche por tirarme todo el dia grabando music ! XD	['ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'NA']	positive	Later of 10 hours recording touch eat ! And , you have hearing good eat a the 9 of the night by throw me all the is recording music ! XD
9679	9679	9680	Búscalo Spice omelette de Dunkin Donuts .. . #elvacilondelaGatita	['ES', 'EN', 'EN', 'ES', 'NA', 'EN', 'NA', 'NA', 'ES']	positive	Pick him up Spice omelette of Dunkin Donuts .. . #elvacilondelaGatita
9680	9680	9681	Felicidades a todos los musicos u clientes	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES']	positive	Cheers a all the musicians in customers
9681	9681	9682	Imaginate a mi slow lol	['ES', 'ES', 'ES', 'EN', 'EN']	negative	imagine a me slow lol
9682	9682	9683	I have lots of vids !! ! Te lo estare enviando	['EN', 'EN', 'EN', 'EN', 'EN', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES']	positive	I have lots of vids !! ! The it I will be sending
9683	9683	9684	Proximo combo goal	['ES', 'ES', 'EN']	positive	Next combo goal
9684	9684	9685	Si youtube no fuera tan porculeri con los copyrights ya tendríais el nuevo video en el canal !! .. . -. -	['ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA', 'NA', 'NA']	negative	And youtube no outside tan piglets with the copyrights of you would have the new video in the canal !! .. . -. -
9685	9685	9686	El vlog de hoy , pequeños mocos inesperados : NUNCA TIENEN NADA	['ES', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES']	negative	The vlog of today , little ones snot unexpected : NEVER HAVE ANYTHING
9686	9686	9687	Siempre tengo la malicia en ON .	['ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	positive	Always I&#39;ve got the malice in ON .
9687	9687	9688	CORRIENDO EN CÍRCULOS !! | Juegos del hambre | Minecraft : vía	['ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA', 'ES']	neutral	IN A HURRY IN CIRCLES !! | Games of hunger | Minecraft : via
9688	9688	9689	Quiero ir a busch gardens	['ES', 'ES', 'ES', 'NA', 'EN']	positive	I want and a busch gardens
9689	9689	9690	Eres un showwwwwww	['ES', 'ES', 'EN']	positive	Are and showwwwwww
9690	9690	9691	Baby babyyyyy cuando bajas ?? ? Yo tambien 😔	['EN', 'EN', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'NA']	negative	Baby babyyyyy when low ?? ? They also 😔
9691	9691	9692	nene dale y sal de la uni	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN']	neutral	nene dale Y shall of the him
9692	9692	9693	#Repost rasheldiaz with repostapp . ・・・ Look del dia #Fashion . Este otoño …	['EN', 'NA', 'EN', 'EN', 'NA', 'NA', 'EN', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'NA']	positive	#Repost rasheldiaz with repostapp . ・・・ Look of is #Fashion . It is fall …
9693	9693	9694	you feel my pain , esooo	['EN', 'EN', 'EN', 'EN', 'NA', 'ES']	negative	you feel my pain , sooo
9694	9694	9695	Tengo el musicón active en el trabajo porque no hay nadie 💃🏽	['ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive	I&#39;ve got the musicon active in the worked why no nice no one 💃🏽
9695	9695	9696	So mi profe se tiro la de hacer un roadtrip como de 40 estudiantes verdad ?	['EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA']	neutral	So me teacher with number the of do and roadtrip as of 40 students TRUE ?
9696	9696	9697	Me llaman para que escuche en vivo Polarize de 21 Pilots y no fucking respondo . MIERDA .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'NA', 'ES', 'ES', 'EN', 'ES', 'NA', 'ES', 'NA']	negative	Me call for what I listened in vivo Polarize of 21 Pilots Y no fucking answer . SHIT .
9697	9697	9698	Zombers en un ratito subo el vídeo de la batalla con !	['EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive	Zombers in and little while mouthful the video of the battle with !
9698	9698	9699	Hay mujeres tan bellas like que carajo .	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'NA']	positive	Hay women tan beautiful like what fuck .
9699	9699	9700	Mis hijos a su prom van a llegar en Lamborghini .	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	positive	What sons a are prom from a get in Lamborghini .
9700	9700	9701	Te mande el vestido , bello right ?	['ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'EN', 'NA']	positive	The ask the dress , nice right ?
9701	9701	9702	la noche de ayer me dreno tanto .. . can n't move :/	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'EN', 'EN', 'NA']	negative	the night of Yesterday me drain so much .. . can n't move :/
9702	9702	9703	🌵 Country shirts 🌵 Las Camisas a cuadros de algodón son una opción informal y trendy ! Pedidos al 096.880.7384 http://t.co/Wl6bNwditv	['NA', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'NA', 'NA']	positive	🌵 Country shirts 🌵 The shirts a paintings of cotton son a option informal Y trends ! Requests al 096.880.7384 http://t.co/Wl6bNwditv
9703	9703	9704	El Primer Ponte en Forma en Bayside Marketplace , ver Las Fotos http://t.co/kQkoHR8tU2	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'NA', 'ES', 'ES', 'ES', 'NA']	positive	The First bridge in Form in Bayside Marketplace , to see The Photos http://t.co/kQkoHR8tU2
9704	9704	9705	Pasar la tarde en el muelle de un lago . ✅ Lake Mahinapua	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'NA']	positive	Market the afternoon in the dock of and the needle . ✅ Lake Mahinapua
9705	9705	9706	De tanto pedonar a alguien , solo le di la estrategia perfecta para fuck me all up again !	['ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	negative	Of so much pedonar a someone , alone the from the strategy perfect for fuck me all up again !
9706	9706	9707	"by "" Gracias por compartir conmigo este momento tan especial !! ! #momentosfelices … http://t.co/4x2EoK5lCU"	['EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'NA', 'NA']	positive	"by "" Thank you by to share with me It is time tan Special !! ! #momentosfelices … http://t.co/4x2EoK5lCU"
9707	9707	9708	"Prefiero un "" Esta bien "" a un fucking maldito "" ok "" ."	['ES', 'ES', 'NA', 'ES', 'ES', 'NA', 'ES', 'ES', 'EN', 'ES', 'NA', 'EN', 'NA', 'NA']	negative	"I prefer and "" Is good "" a and fucking damn you "" ok "" ."
9708	9708	9709	Súper team de stylist . La pionera de las estilistas , un gusto compartir y trabajar juntas … http://t.co/6T8qa39gly	['EN', 'EN', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	positive	Super team of stylist . The pioneer of the stylists , and like to share Y to work boards … http://t.co/6T8qa39gly
9709	9709	9710	Cuando el resto está de fiesta pero tú tienes que editar un vlog .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	negative	When the rest it is of fiesta but you you have what To edit and vlog .
9710	9710	9711	“ : Los que creen algo sin que se compruebe demuestran menos inteligencia que los mismos que inventan un chisme ” #TRUE	['NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN']	neutral	“ : The what believe something sin what with check show any less intelligence what the themselves what invent and gossip ” #TRUE
9711	9711	9712	F*CK FAME | KRONNO ZOMBER | ESPECIAL 1 MILLÓN | Parte 1 | ( Videoclip Oficial ): vía	['EN', 'EN', 'NA', 'NA', 'NA', 'NA', 'ES', 'NA', 'ES', 'NA', 'ES', 'NA', 'NA', 'NA', 'EN', 'ES', 'NA', 'ES']	negative	F*CK FAME | KRONNO ZOMBER | SPECIAL 1 MILLION | Part 1 | ( video Official ): via
9712	9712	9713	El vlog de hoy , pequeñas baquetas : NO TENGO NI IDEA DE HACER ESTO	['ES', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	positive	The vlog of today , little drumsticks : NO I&#39;VE GOT IN IDEA OF DO THIS
9713	9713	9714	hahahaha siiii	['EN', 'ES']	positive	Hahahaha siiiiii
9714	9714	9715	En el vlog de hoy .. . QUÉ ME ESPERO DE CHILE http://t.co/AICC0Bic8o	['ES', 'ES', 'EN', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	positive	In the vlog of today .. . WHAT ME HOPE OF CHILE http://t.co/AICC0Bic8o
9715	9715	9716	otra para el bucket list : aprender a surfear .. . things I want to do before I leave	['ES', 'ES', 'ES', 'EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']	positive	other for the bucket list : learn a to surf .. . things I want to do before I leave
9716	9716	9717	Dejando todo para el ultimo minuto like always	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN']	negative	leaving all for the last minutes like always
9717	9717	9718	Look de viernes #fallfashion http://t.co/FMv0zGR7	['EN', 'ES', 'ES', 'EN', 'NA']	neutral	Look of Friday #fallfashion http://t.co/FMv0zGR7
9718	9718	9719	Shoutout a la cuñi por hacerme adicta a The Blacklist	['EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	positive	Shoutout a the cuni by make me addicted a The Blacklist
9719	9719	9720	No pichea , este año gastare mis cheques en taquillas pa ' conciertos . TAYLOR SWIFT , KATY PERRY !! TOO MUCH 😍😍😍😍	['ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'EN', 'EN', 'NA']	positive	No Piche , It is year spending what cheques in box office well ' concerts . TAYLOR SWIFT , KATY PERRY !! TOO MUCH 😍😍😍😍
9720	9720	9721	porqué la gente pita ? que annoying	['ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'EN']	negative	because the people pita ? what annoying
9721	9721	9722	Foto Senior	['ES', 'EN']	positive	Photo Senior
9722	9722	9723	pues debe estar buena entonces hahaha	['ES', 'ES', 'ES', 'ES', 'ES', 'EN']	positive	well must be good then haha
9723	9723	9724	#Quote #elVacilondelaGatita	['EN', 'ES']	neutral	#Quote #elVacilondelaGatita
9724	9724	9725	No tiene logicaaa ! Ahora no me ilusiona que me toque una espada de diamante ! Ya que un hacha hace mas daño ! Señores del Minecraft , Thinking !	['ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'EN', 'NA', 'EN', 'NA']	negative	No have logicaaa ! Now no me deludes what me Touch a sword of diamante ! Of what and axe does but damage ! Sirs of Minecraft , Thinking !
9725	9725	9726	Okay por fin tengo mi pre matrícula set 🙌🏼	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'NA']	neutral	Okay by end I&#39;ve got me pre registration set 🙌🏼
9726	9726	9727	El vlog de hoy , pequeñas señoritas de compañía : SEGUNDO SUSTO DE MUERTE !!	['ES', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA']	positive	The vlog of today , little ladies of company : SECOND scare OF DEATH !!
9727	9727	9728	Llego a casa y me empiezan a peliar . Perfect	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN']	negative	Arrived a House Y me they start a fight . Perfect
9728	9728	9729	Siento que dejar el refresco ha sido un detoxing cabrón y un struggle diario . Carajo .	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'EN', 'ES', 'NA', 'ES', 'NA']	positive	I feel what let the soda he has been and detoxing dumbass Y and struggle daily . fuck .
9729	9729	9730	#dunknDonuts café frío #ElvacilondelaGatita	['EN', 'ES', 'ES', 'ES']	neutral	#dunknDonuts café cold #ElvacilondelaGatita
9730	9730	9731	Diablo , I fucked up tan cabrón , pero pichaera	['ES', 'NA', 'EN', 'EN', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES']	negative	Diablo , I fucked up tan dumbass , but pichaera
9731	9731	9732	Madre mía de mi vida y del amor .. . menudos VIDEACOS están saliendo . Get hyped . Pero MUY hyped . Va a valer la pena la espera . ❤ ️	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'EN', 'EN', 'NA', 'ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA']	positive	Mother tight of me life Y of love .. . offal VIDEOS is it so coming out . Get hyped . But VERY hyped . And a worth the feather the wait . ❤ ️
9732	9732	9733	Buenos días ya un día largo de trabajo y con muchas ganas de trabajar en mis ideas y creando Looks para todos mis clientes #PremiosJuventud	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES']	positive	Good days of and day length of worked Y with many desire of to work in what ideas Y creating Looks for all what customers #PremiosJuventud
9733	9733	9734	#photogrid es increíble como los animales saben , mis gatos están en depresión por que mi hija no esta … http://t.co/pZ3uMP6eLb	['EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	neutral	#photogrid it is incredible as the animals per , what cats is it so in depression by what me is no is … http://t.co/pZ3uMP6eLb
9734	9734	9735	ta bien cause we aint married yet baby boo	['ES', 'ES', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']	positive	per good cause we aint married yet baby boo
9735	9735	9736	Como han goza 'o hablando de Dios hoy solamente , muy bien , un poquito de hipocresía nada más	['ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	negative	As he enjoy &#39;O talking of God today only , very good , and a little of hypocrisy anything plus
9736	9736	9737	tengo un feeling que el 2016 viene mucho mejor	['ES', 'ES', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES']	positive	I&#39;ve got and feeling what the 2016 he comes much better
9737	9737	9738	si no termino teniendo roadtrip vamos pa la playa también ?	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive	and no TERMS having roadtrip we will well the playa also ?
9738	9738	9739	Si no cojo mi nap diario no funciono	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES']	negative	And no lame me nap daily no it worked
9739	9739	9740	necesito un nap	['ES', 'ES', 'EN']	positive	needed and nap
9740	9740	9741	Bien cabrón , I get you	['ES', 'ES', 'NA', 'EN', 'EN', 'EN']	negative	Good dumbass , I get you
9741	9741	9742	Que bueno que manana no te go clases pq no me puedo dormirrrrr	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES']	neutral	What Okay what have no the go lessons pq no me Can I sleeprrrr
9742	9742	9743	Estar 4 meses sin mi soul mate esta cabrón 😭	['ES', 'NA', 'ES', 'ES', 'ES', 'EN', 'EN', 'ES', 'ES', 'NA']	negative	Be 4 months sin me soul death is dumbass 😭
9743	9743	9744	Un Look muy sexy http://t.co/6IA2CJvQ	['ES', 'EN', 'ES', 'ES', 'NA']	positive	And Look very sexy http://t.co/6IA2CJvQ
9744	9744	9745	Buenos dias Zombers !! Nada mejor que despertar con la family en un dia soleado ☀️	['ES', 'ES', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'NA']	positive	Good days Zombers !! Anything better what wake up with the family in and is sunny ☀️
9745	9745	9746	Siempre que veo un tweet tuyo que estas aprendiendo koreano me asusto 😫 pero sounds fun a la vez	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'EN', 'EN', 'ES', 'ES', 'ES']	neutral	Always what I see and tweet dry what is learning korean me scare 😫 but sounds fun a the turn
9746	9746	9747	Jamás voy a entender para q salen al mall a COMPRAR y no quieren cargar los paquetes ?! ?!	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA']	negative	Never I go a to understand for q come out al mall a PURCHASE Y no want carry the packages ?! ?!
9747	9747	9748	Hoy estoy para un date contigo .	['ES', 'ES', 'ES', 'ES', 'EN', 'ES', 'NA']	positive	Today am for and date with you .
9748	9748	9749	Enganchado totalmente a Silicon Valley !! ! 😍😁 Como puede uno verse 3 temporadas en unos pocos dias ?. .. 😱	['ES', 'ES', 'ES', 'NA', 'EN', 'NA', 'NA', 'NA', 'ES', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA', 'NA', 'NA']	positive	Hooked totally a Silicon Valley !! ! 😍😁 As can one verse 3 seasons in some few days ?. .. 😱
9749	9749	9750	Yesss baby !! Grax a Dios x pq Todo llega en el momento Correcto !	['EN', 'EN', 'NA', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'NA']	positive	Yessss baby !! Grax a God x pq all arrives in the time Correct !
9750	9750	9751	Hay padre !! !! LOL	['ES', 'ES', 'NA', 'NA', 'EN']	positive	Hay father !! !! LOL
9751	9751	9752	El vlog de hoy : LANZAMIENTO DE MI SINGLE http://t.co/h6x0LPXvmJ	['ES', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'EN', 'NA']	neutral	The vlog of today : LAUNCH OF ME SINGLE http://t.co/h6x0LPXvmJ
9752	9752	9753	Hoy voy a continuar con el audio de ZOMBER GIRL !	['ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA']	positive	Today I go a Continue with the audio of ZOMBER GIRL !
9753	9753	9754	gracias babyy !	['ES', 'EN', 'NA']	positive	Thank you baby !
9754	9754	9755	El vlog de hoy , pequeños sueños diurnos : SIGO EN EL CARIBE ?!	['ES', 'EN', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'ES', 'ES', 'ES', 'NA', 'NA']	positive	The vlog of today , little ones dreams daytime : I FOLLOW IN THE CARIBBEAN ?!
9755	9755	9756	Más accesorios #collar #neckless #madeinecuador http://t.co/F5tgKutIQZ	['ES', 'ES', 'ES', 'EN', 'EN', 'NA']	neutral	Plus accessories #collar #neckless #madeinecuador http://t.co/F5tgKutIQZ
9756	9756	9757	Qué jodio hostigamiento , jesuuuu ' , nena , da break	['ES', 'ES', 'ES', 'NA', 'ES', 'NA', 'NA', 'ES', 'NA', 'ES', 'EN']	neutral	What Jodio harassment , Jesus ' , baby girl , and break
9757	9757	9758	Good Morning feliz Domingo , yo relax con mi chicle ! #duque	['EN', 'EN', 'ES', 'ES', 'NA', 'ES', 'EN', 'ES', 'ES', 'ES', 'NA', 'ES']	positive	Good Morning happy Sunday , they relax with me bubble gum ! #duke
9758	9758	9759	y yo somos el complete package . We can talk sports and we can talk art 😎	['ES', 'ES', 'ES', 'ES', 'EN', 'EN', 'NA', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'NA']	positive	Y they are the complete package . We can talk sports and we can talk art 😎
