	Unnamed: 0	Unnamed: 0.1	sentence	sentiment	transliteration	translation
2209	2209	2209	Hindu kalku mahiravan islaminu ebileesu christianikalkku LUCIFER	positive	ഹിന്ദു കാല്കു മാഹിരാവന ഇസ്ലാമിനും ഏബിലിസു ക്രിസ്ത്യാനീകാലക്കും ലുസീഫര	Hindu foot Mahiravana And for Islam Abilisu Even in the Christian era Lucifera
2210	2210	2210	Mohanlal fansinte full spprt ikka pwlichadukk .	positive	മോഹനലാല ഫംസീന്റ ഫുഅല സ്പ്പ്ര്ട്ട് ഇക്കാ പ്വ്ലീചാടുക്ക 	Mohanalala Fumcinta Fuala Spurt Ika Pvleechadukka
2211	2211	2211	Maranamass item ente ponno  ijjathi	positive	മാരണമസ ഇതേമ ആന്റ് പോനനോ  ഇജ്ജാഥീ	Marana Masa The same Ant Don&#39;t go Ijjathi
2212	2212	2212	Happy birthday  ikka movie polkikum....	positive	ഹേപ്പീ ബീരദയ  ഇക്കാ മോവീഏ പോലകികുമ	Happy Biradaya Ika The movie Like
2213	2213	2213	entay ponnoo kola kolli item vannu makkaleay	positive	എന്ട്യ പോന്നൂ കോലാ കോല്ലീ ഇതേമ വനനു മക്കാലേയ	whether go Koala Collie The same to the forest Macaulay
2214	2214	2214	mass aaan ikka ninga vere level aan	positive	മാസ ആന ഇക്കാ നിംഗാ വേരാ ലെവല് ആന	month elephant Ika Ninga Vera level elephant
2215	2215	2215	laletta movie kku super response aanalloo	positive	ലാലെട്ടാ മോവീഏ ക്കു സൂപ്പര് റിസ്പോണ്സ് ആനാല്ലൂ	Laletta The movie to Super Response It&#39;s not
2216	2216	2216	Mass itom. Mass dialogue. Lalettan polikum	positive	മാസ ഇതോമ മാസ ദീഅലോഗു ലാലെത്തന പോളികുമ	month This is it month The dialogue Lalethana Polykuma
2217	2217	2217	Arokke endokke paranjalum ingal Mmale changan Dileepetta	positive	അരോക്കേ എന്ടോക്കേ പരംജലുംമ ഇന്ഗല മ്മലേ ചംഗന ദിലിപെട്ടാ	Arokay What is it? Paramjalumma Engala We are Changana Dilipetta
2218	2218	2218	Ee dislike adichavarde sredhayk enna kanditta enth mosam kanditta dislike adichathenn koode parayamo?	negative	ഈം ഡിസ്ലീകേ ആദിചവാര്ഡ സ്രേധായക ഏനനാ കന്ദിത്താ ഏംത മോസമ കന്ദിത്താ ഡിസ്ലീകേ ആദിചാതേന കൂഡേ പരായമോ	Ahem Dislike Adichawarda Sredhayaka Enana Kandita Emma summer Kandita Dislike Adichatena Also read
2219	2219	2219	Pakaram vaikkan..ellatha prathibha....lal.... njan paranjathu sheriyalle...plse like	positive	പകാരമ വൈക്കനേല്ലതാ പ്രഥീബലാല് ന്ജന പരന്ജാതും ശെരീയലെപ്ല്സ് ലീകേ	Pakarama It&#39;s not too late Prathibalal Njana Paranjam too Linear Apples Leakey
2220	2220	2220	mohanlal ingnanu kure chavar pole irakkilla .vanalo...odukkathe varavaakum..luv u laletta	positive	മോഹനലാല ഇംഗ്നാനും കുരേ ചാവര പോല ഇറാക്കില്ലാ വനലൂടുക്കതേ വരവാകുമ്ലവ ഉ ലാലെട്ടാ	Mohanalala And Ingnan Kure Chavara like Not Iraq Go to the forest On arrival U Laletta
2221	2221	2221	Deslike adicha ella punnara makkalkum nanni	negative	ഡിസ്ലീകേ ആദിചാ ഏല്ലാ പൂന്നാരാ മക്കാല്കുമ നാന്നീ	Dislike Adicha Ella Poonnaara Makalkuma Nannie
2222	2222	2222	Poli padam njn ella mammooty movies kanarundu itrekku disapointed akkiya oru movie aduthundayittilla	negative	പോളി പദമ നജന ഏല്ലാ മമൃഊടി മോവീസ കനാരുംദു ഇട്രക്കും ഡിസപോയിന്റ്ദ അക്കീയാ ഓരു മോവീഏ അദുഥുന്ദയിത്തില്ലാ	Polly Padma Najana Ella Mamruodi Mowisa Kanarumdu And the truck Disappointment Akiya one The movie Aduthundayitilla
2223	2223	2223	Freezerinakathulla scene kandappo arkenkilum hollow man film orma varunnundo	neutral	ഫ്രീചേരീനാകാതുല്ലാ സീന കന്ദാപ്പോ അര്കേന്കീലുമ ഹോളോ മന ഫിലമ ഓര്മാ വരുന്നുന്ദോ	Can&#39;t be free Seena Kandapo Arkenkiluma Hello Mana Filma remember Are you coming?
2224	2224	2224	Aah nalla best marakkar...sound kettal thanne ariyam...ithu adutha neeraliyo odiyano aavanulla laksham aanu...daivame ee pulli ithu enthinulla purapadu aanu...🤣	negative	ആ നല്ലാ ബെസ്റ്റ് മാരക്കര്സൌണ്ട് കേട്ടല ഠാന്നേ അരിയമിതും അദുഥാ നീരലിയോ ഓദീയാനോ ആവാനുല്ലാ ലക്ഷമ ആനുദൈവാമേ ഈം പുല്ലീ ഇതു എന്ഥീനുല്ലാ പുരാപദു ആനു	That good Best Markersound don&#39;t listen Thane Ariamitum Adutha Niralio Odiano Not to be Lakshma Oh God Ahem Pulley This Why not? Purapadu Anu
2225	2225	2225	Muppathil kooduthal thavana kanda njanalle sherikkum mess	positive	മുപ്പതില കുദുതല താവാനാ കംദ ന്ജനാല് ശേരീക്കുംമ മെസ്സ്	thirty skull Tawana Kamda Njanal Shareekumma Mess
2226	2226	2226	avasanam kanjipole aavathirunal mathi all the best	neutral	അവസനമ കാന്ജീപോല ആവതീരുനല മഥീ എല്ല ദ ബെസ്റ്റ്	The ending like kanji Avathirunala Matthew Ella The Best
2227	2227	2227	Oru tamil movie touch pole. Expect to be a good movie	positive	ഓരു തമിഴ് മോവീഏ ടൂച പോല എക്സ്പെക്ട് ടോ ബേ ആ ഗുഡ് മോവീഏ	one Tamil The movie Toocha like Expect To Bay That Good The movie
2228	2228	2228	Pulimurugan pole akkan ulla udesham bt release kazhinj parayam kollavo elliyo enn	neutral	പുലിമുരുഗന പോല അക്കന ഉല്ലാ ഉദേശാമ ബ്ത റേലീസ് കാഝ്ഹീംജ പരായമ കൊല്ലവോ എല്ലിയോ ഏന	Pulimurugana like Akana Ullah Udesama Bt Raleigh&#39;s Kajheemja parayama kill Ellio Ena
2229	2229	2229	Polichu	positive	പോളിചു	Polichu
2230	2230	2230	Padam kanditt veendum trailer kaanan vannavar aarengilum undo enne pole	positive	പദമ കന്ദിത്ത വേംദുമ ട്രേല്ര് കാനന വന്നാവര ആരേഗിലുമ ഉന്ഡോ ഇന്നേ പോല	Padma Kandita Venduma The trailer Canon comers Someone undo today like
2231	2231	2231	Ith kalki allaa ith kathi aahnu itiri	neutral	ഇത കല്കീ അല്ലാ ഇത കഥീ ആഹനു ഇതിരി	This Kalki no This The story Ah Itiri
2232	2232	2232	Swantham panavum padavum aauapol experimentation undavumo;)	neutral	സ്വംതമ പനവുംമ പദവുംമ ആഔപോല എക്സ്പേരിമന്റേഷന് ഉന്ദാവുംമോ	own Panumma word As if For experimentation Are you happy?
2233	2233	2233	Padam ettunila pottum ennu urappullavar like..	negative	പദമ എട്ടുനീലാ പോട്ടമ എന്നു ഉറാപ്പുല്ലാവര ലീകേ	Padma Eight blue potama that Urapullavara Leakey
2234	2234	2234	Ayyeeee....dialouge presentation ottum illa....evan enge nayakan ayi? Lalunni....evanano swayam complete actor ennu vilikanee.....myran	negative	അയ്യീദ്യലൌഗേ പ്രസ്ന്റേഷന് ഓട്ടുമ ഇല്ലേവാന ഇംഗേ നായകന അയീ ലാലുന്നീഏവാനാനോ സ്വയമ കോംപ്ലേറ്റ് അക്ടര് എന്നു വിലികാനീമ്യരാന	Ayyedyalauge For the presentation Otuma Illewana Inge hero Aye Lalunnyevanano self Complete actor that Vilikanimyarana
2235	2235	2235	mammookkaye ee traileril kandu njettattavar aarum undavilla !	positive	മമൂക്ക്യേ ഈം ട്രേല്രില കാണ്ഡു ന്ജെട്തത്താവര ആരുമ ഉന്ദാവില്ലാ 	Mamookye Ahem No trail Kandu Njetattavara Someone Don&#39;t worry
2236	2236	2236	Oru thrilling und...  Padathilum ith muzhuneelam undakumennu karuthunnavar...  Like here	positive	ഓരു ത്രില്ലിങ്ങ് ഉണ്ട്  പദതിലുംമ ഇത മുഝ്ഹുനീലമ ഉന്ദകുമേനനു കരുഥുന്നാവര  ലീകേ ഹീരാ	one Thrilling There is Word of mouth This Mujhhunilama Undakumenanu Karuthunnavara Leakey Hera
2237	2237	2237	Aayea.... ithu oru unda aavolo.... boar ....	negative	ആയേം ഇതു ഓരു ഉണ്ഡാ ആവോലോ ബോര് 	May be This one Unda Aolo Bored
2238	2238	2238	enth moonjiya padam oombiya kadha parachil avante konathile padam	negative	ഏംത മൂന്ജീയാ പദമ ങ്ബീയാ കാധാ പരച്ചില അവന്ത് കോനാഥീലേ പദമ	Emma You are dumb Padma Ngbia Kadha spread he Conathile Padma
2239	2239	2239	Haneef adeni  Ninakevdunna mone ijjathi kolakolly items kitenne Vere level	positive	ഹനീഫ അദേനീ  നീനാകേവ്ദുന്നാ മോനേ ഇജ്ജാഥീ കോലാകോല്ലി ഇതേമ കിതേന്നേ വേരാ ലെവല്	Hanifa Adeni Nenakevdunna honey Ijjathi Kolakoli The same Why? Vera level
2240	2240	2240	No words to say katta pwoli van mass	positive	നോ വാര്ഡ്സ് ടോ സായ കട്ടാ പ്വോലി വന മാസ	No wards To Saya Kata Powley Forestry month
2241	2241	2241	Petrol vila karanam raja cycilil. polichu!!!!!	positive	പെട്രോള് വിലാ കരണാമ രാജാ സൈസിലില പോളിചു	Petrol the price Karanama the king in size Polichu
2242	2242	2242	Pala chettakalum chelakkatte ith onnonnara padaman	positive	പാലാ ചെട്ട്കളംമ ചേലാക്കട്ട ഇത ഓനനോന്നാരാ പദമന	Milk Chetkalamma Chelakatta This Onanonnara Padamana
2243	2243	2243	Licifer vannna ennenthe pooram vanu.....madhuraraja 6 manik thanne poyi......but l is loading...coming....minutes left	positive	ലീസീപ്പര വനനാ എന്നേന്തേ പൂരമ വനുംമധുരാരാജാ 6 മനിക ഠാന്നേ പോയിബുത ല ഇസ ലോഡിങ്ങ്കമിന്ഗ്മിനിട്ട് ലെഫ്റ്റ്	According to Lycee Vanana Why? Purama Vanummadhuraraja 6 Manika Thane go away La Isa Loading minutes Lieut
2244	2244	2244	theateril elaarkum moonjiya expression aannallo kandu kazhinju	negative	തിയേതേരില ഏലാര്കമ മൂന്ജീയാ എക്സ്പ്രഷന് ആന്നാലോ കാണ്ഡു കാഝ്ഹീന്ജു	There is no theater Elarkama You are dumb for expression What if Kandu Kajhinju
2245	2245	2245	E oru trailarinu vendiyanu njan kathirunnathu powliyanu... Kiduvanu... katta massanu....	positive	ഏ ഓരു ട്രേലാരീനും വേംദീയാനു ന്ജന കഥീരുന്നാഥും പോവ്ലിയാനു കിദുവാനും കട്ടാ മസ്സാനും	A one And the trailer To Vemdeeyan Njana Kathirunnath too To Povlian And Kiduan Kata Massan too
2246	2246	2246	Malayala cinema yude thalavara maattum e padam	positive	മലയലാ സിനേമാം യുഡേ താലവാരാ മാത്തുമ ഏ പദമ	Malayalam cinema Uday Talavara Mathuma A Padma
2247	2247	2247	eth 14k alavalathikal aanu dislike adichath	negative	ഏത 14ക അലവലാഥീകല ആനു ഡിസ്ലീകേ ആദിചത	Which 14k The art of chaos Anu Dislike Adhicitta
2248	2248	2248	Kidu trailer oru rakshem illa katta waiting	positive	കിഡു ട്രേല്ര് ഓരു രക്ഷേമ ഇല്ലാ കട്ടാ വൈറ്റിങ്	Kidu The trailer one Welfare no Kata Whiting
2249	2249	2249	KGF kanda oru effect trailer kandapol kitty	positive	ക്ഷ കംദ ഓരു ഇഫക്ട് ട്രേല്ര് കംതപോല കിട്ടി	Ksha Kamda one effect The trailer As if got
2250	2250	2250	Katta waiting aliyoo njanga malayalikalkkum nddaa mass padangal	positive	കട്ടാ വൈറ്റിങ് അലിയ് ന്ജംഗാ മലയാലീകാല്ക്കമ ന്ദ്ദാ മാസ പദംഗല	Kata Whiting Aly Njanga Malayalikalkama Mr month Padangala
2251	2251	2251	Surajettan ippol kadhapathramayi jeevikkukayanu.. mikka cinemakalilum	positive	സുരജേത്തന ഇപ്പോള് കാധാപത്രമയീ ജീവീക്കുകായാനു മിക്കാ സിനേമകാലീലമ	Surajetna just now Kadhapatramayee To be alive Mika Cinematic period
2252	2252	2252	Polichittund Lal ettan fans like adi	positive	പോളിചിത്തുണ്ട് ലാല് ഏത്തന ഫംസ ലീകേ ആദി	There is polychit Lal What is it? Phamsa Leakey Adi
2253	2253	2253	pwolikkum #Unni #mammukka oru valya vijayam aakatte	positive	പ്വോലീക്കുംമ ഉന്നീ മമ്മുക്കാ ഓരു വാല്യാ വിജയമ ആകാത്ത്	Pvolikumma You are Momma one Valya Vijayama Not
2254	2254	2254	Kolakolli Item Ikka war mode on	positive	കോലാകോല്ലീ ഇതേമ ഇക്കാ വര മോഡ ഓം	Colakollee The same Ika line Moda Omg
2255	2255	2255	ട്രൈലെർ കിടു  Wishes to Janapriya Nayakan Dileepettan from Lalettan Fans	positive	ടരലർ കട  വിശ്വ്സ് ടോ ജനാപ്രിയാ നായകന ദിലിപേത്തന കരോമ ലാലെത്തന ഫംസ	Traller shop Faith To dear hero Dilipethana Caroma Lalethana Phamsa
2256	2256	2256	onnil kooduthal thavana trailer kandavar pls like here	positive	ഓനനീല കുദുതല താവാനാ ട്രേല്ര് കാന്ദാവര പ്ല്സ് ലീകേ ഹീരാ	onanila skull Tawana The trailer Kandavara Pls Leakey Hera
2257	2257	2257	uff trailer  mamuka mohanlal legends aanu oru tharkavum venda	positive	ഉഫ്ഫ ട്രേല്ര്  മാമുകാ മോഹനലാല ലേഗേംദ ആനു ഓരു ഥാര്കവുംമ വേന്ദ്	Phew The trailer Mamuka Mohanalala Leghemda Anu one Tharkavumma Wend
