	sentence	sentiment
2498	Nalla story aanel vijayikkum trailer average	neutral
2499	ikkadae pullarkk like adikkanullaa nooll ninga adicholi padam kidloviskii	positive
2500	Padam oru horror movie akkamarnnuuu kaanunnavar koodi pedikanarnu	neutral
2501	entha ....pariya      ikka polochu	positive
2502	@1:13- aa car’nu vare oru charivu kando...  ethu pakka lalettan padamane...	positive
2503	Nammude mutth veedum vannu polikkum muthe	positive
2504	Friendship dayikk oru cake medichu kodukk #fresh fresh...	neutral
2505	tovino mass avum ennu urappullavar ivade come on	positive
2506	Lalettan fan anu  Ikka poliyanne.  Full support	positive
2507	Trailer kollam  Amita prateeksha venda	neutral
2508	Oru nanmma niranja film..kurachu lag und ..	neutral
2509	Kandu padik shree Kumar menone anugal film direct cheyunath	negative
2510	Ith polathe oombiya trailer njan kandittilla patti okki surajinte appante soubinte pooru	negative
2511	Ith malayalam movie thane ano ijathi making	positive
2512	Best Actor	positive
2513	Lalettan fb live vannapol paranja vaakkukal ellam sathyamaakunathu pole	positive
2514	Raja  come back katta waiting	positive
2515	Ente ponno  kidukki   Rajueattan 🤩 fans nte vaka ellaa vidha aaashamsakalum nerunnu.	positive
2516	Ente rajuvetaa..Enthina njangale ingane romanjam kollikkunne	positive
2517	Dileepettan jailil pokatha oru padavum ippol irangunnillaaa... Irangunnathokke super hitum	positive
2518	Idivett sugunan.. 0:14 kandavar adi like.. #ikka daaa	positive
2519	Long live ikka  Long live ettan  Long live Malayalam movie	positive
2520	Adipoli   adipoli  adipoli  super	positive
2521	Padam onnu eragikotteda pahayanmare appalekum chelakkan kuthirikunu ororthanmaru.. Onnu poyinada..	negative
2522	Pakka mass film...lalettan	positive
2523	First Veiwum Likum adikkan Ready Aayi nikkunathu Njan mathram aano🤘	positive
2524	ethanoo trailer kandapalla enta ammoo bhodam poyi padam moonjiyaa	negative
2525	Ente ethra kali ne kandittundu... Eee odukkathe kali koodii NE onnu kaaanu... Laletttaaaaa	positive
2526	Madhuraraaja kandu super adipoli ellarum kaananam	positive
2527	Spadikam thott ullata ee amma makan combo	positive
2528	Raja tittle ulla mamootty cinemakalellam super aanu 100%	positive
2529	adipoli     s	positive
2530	Camera man	positive
2531	Polichu laletta lalettan fans like adikko	positive
2532	Enta ponna.... laletta. Nigal masalla marana masss	positive
2533	Pwoli trailer  BGM vere level  Ithokke kandal mathi ithil ninne manassilakkam box office poorakkadal akum	positive
2534	Awesome	positive
2535	This looks like... Thrishur pooram.	positive
2536	Chunk alla chunk edippanu lalettan like addicho makale	positive
2537	Annum Innum Ikkayude Bthday nnu vachal nammal malayalikal ellarum oru atbudama...   Vayasulpade tettate malayalikal parayan  Matethu nadanundu inganoru pretyekata  #Ikka	positive
2538	Ikka fans mathramalla ettan fansum undu...Box officeeee Chaavaan thayyaraayikko ...Mamangam	positive
2539	Ikka fight lu ottum pinnilottu ninnittillaa...ikka maarakam	positive
2540	Lalettane vellan Indian cinimayil arum ellllaaa...	positive
2541	Ithu 100 core klubil kerumennu urappullavar like adilk	positive
2542	MadhuraRaja blockbuster aagan Madhurey hero Vijay Fans ente Aashamsakal....	positive
2543	Ikka yude fitness at this age...vere level	positive
2544	Mamukayude bramanda thandavam njan kande.... adipoli	positive
2545	Trailer erangan 1 manikoorinu munpae  3k dislike...  Nth tholvikal aano ntho..  kanditu vilayiruthu suhurthukalae.	negative
2546	renddunda oru venda.	neutral
2547	ഒടിയൻ polee avilllaa urapppa     lalettaaa pwolich onnum parayanillaa	positive
2548	Trailer aaya engane venamEthrem kandapole film kandolan vayya	positive
2549	Athoru valiya kadhaya mone...paranju thudanghiya ori paththu nuppathu kollaththe charithram parayendi varum.....uff ejjathi.ikkakatta waiting	positive
2550	Enda ponno mass padam i like it mostly	positive
2551	LastE one minute romanjification....    ente laletaaaaa....	positive
2552	Rajuvettandhe direction vere level aayirikkumennu trailer kandappo manasilayi...#romanjification	positive
2553	ande ponno kili poi trailer kanditt	positive
2554	Oru rekshellaaaaa  thakarppan Pwoliii item	positive
2555	vandiyil vanu iragana scene oru reshayam illaa  bgm	positive
2556	Ittimani kanaan arokke plan ittu.katta waiting	positive
2557	Enth potta trailer aanu... Chumma mass ennu paranjittu karyamilla.... Trailer verum waste. Cinema enkilum nannaya mathiyarunnu	negative
2558	Teaser undakkiya manekkedu theerth Poli Vijay level ilott povatirunna matiyarunn	neutral
2559	Ithaan ikkane megaaastar aakith Ikka uyirrrr	positive
2560	Malayala cinemayude charithram mattan deric abraham june 16 ethum	positive
2561	Padam polikkum.pakshe bahubali pooloru padavumai compare chayyatheda mandanmaare	neutral
2562	Engane ulla filims venamm..kooduthal mass onnum venda... Simple but powerfull..	positive
2563	KGF nte oru feel kittya poole	neutral
2564	Appo booking eppalannu start aavane 🤩🤩🤩🤩	positive
2565	Lal ettan fans evide adik likeadutha hit loading aann makkale	positive
2566	Marana  mass  ikkkaaa	positive
2567	All the bst mamukkaby katta lalettan faan	positive
2568	Mass Ennu paranjaal patoolla kola mass aanu Lalettan and Prithi	positive
2569	Ikkayodu muttan inniyum valaraanund palarum 🥰🥰🥰	positive
2570	Ee onam ettante pillerk ullatha ettante kude ee aniyan marrum kanumenn parajekk	positive
2571	Dislike cheytha ellaa poorimakkalkum naduviral namaskaram	negative
2572	Sunny chechi ullath kond cinema jayikum	positive
2573	Onnil kooduthal like adikunna option undoooo	positive
2574	Nalla movie aanennu thonunu.....vineeth sreenivasan undallo....	positive
2575	Mammookyde oru padavum fdfs kndttla.. ith FDFS locked	positive
2576	Above 250 cr collection kittum ennullavar ivide come on	positive
2577	Ei padamonnu erangikkottay athenu mumbay ningalu thallallay	negative
2578	Pulimuruganae polae kidu bgm venamayirunnu.. katta waiting..	positive
2579	Urakkam nashtappettu  Ith pinneyum kaanan thonnanu	positive
2580	Ingalk keralathil ivane allathe areyum kitteele abinayipikan kitteele	negative
2581	പൊളി ട്രെയ്‌ലർ ലാലേട്ടൻ & പൃഥ്വിരാജ് This deal is with the devil.... Pwoli.... Can't wait....	positive
2582	Oru rakshayumilllaaaaa  katta waiting for the movie	positive
2583	marana mass Lalettan  From Tamilnadu	positive
2584	Aamaye vellathil mukkikkollunna inam.  Hareesh kanaran rocks	positive
2585	Good Luck Prithviraj And Lalettaaa Pwlichekkane...	positive
2586	Mamookante scene oo romancham a scene matram njan vindum vindum kanunu	positive
2587	Kidukkaaachi trailer machoooo ...  Katta waitingggg	positive
2588	Mammukka chumma vann ang kond ppyi	positive
2589	Njan kandthan padm but onum koodi kanan thonun.. Ellrkm koodi onum koodi fans show vach poyalocalicut illor evde	positive
2590	Unlike cheyyunnavark ennte ഹാർദ്ദവമായ നടുവിരൽ namaskaaaaaaram	negative
2591	Adi kapyare koottamani.....box office chattu....mammooka konnu....	positive
2592	Dis like adichaa ellavaarode ettanode vedaaa  murugaaa nee theernadaa	negative
2593	Last superman punch pwolich. Ejjathi item mamookka kidukki	positive
2594	Kandittum kandittum mathiyavanilladoooo.... Endutta mothal ithu....  Devil rules  Stephen nedumballi rules  Ettan rulesssss 🤩	positive
2595	Sawaaaaaari giri...giri... Big fan of Malaiayam Cinema. From Srilanka. Chettan maar Cinema eppothum adi pozi thannaiaya.	positive
2596	Eee trailer kanditt dislike adichavan mareyokke sammathikkanam..	negative
2597	Pokiri raja reloaded  Katta waiting  Madurai raja	positive
2598	10 timesil kooduthal kanndavar ivde like adii🤩 RAJA Return	positive
2599	ഇത് #Mega star ന്റെ #mega mamangam#	positive
2600	Adutha kettu manakunu. Anu Sitara kavya madavante clone alle. Ee koode abinekunevark onm oru tulli ulup tonille avo!	neutral
2601	Theatoril climax maathram kaanichal mathiyallo eny... any ways good trailor	positive
2602	Enta ponnoo... oru rakashem illa romanjification kond irikanum vaya nikkanum vaya	positive
2603	Kanan pona pooram ini paranju ariyikano	positive
2604	Madhurarajakkum oru trailer undu	negative
2605	lucifer kanditt trailer onnoodi kaanan vannavar like adi  hvy hvy padam	positive
2606	Katta waiting..anna ye kaanan kothiyakunnu kumbalangy nights pwoli love you...	positive
2607	Verum olla padam 10 paiseke kollulla	negative
2608	Oru raksha illa  adipoli trailer	positive
2609	Poli tovi Chetta oru rakshayum illa marana mass	positive
2610	Lastile superman punch oru rakshayumilla...love u ikka..	positive
2611	Realistic padam kandu maduthu eni korachu mass aakam	neutral
2612	Ithoke ikkane kondallathe aare komdu pettum	positive
2613	Padchone ithippo rajayude koode ano irngunnad Pani palum pole thonnunnu	neutral
2614	Average trailer...tiyaan pole akandu iruna mathiyarno....too many dialogues..	negative
2615	dislike adicha premukhan markku nanni . asooya	negative
2616	Katta waitinggg marana masss idhaaan makkale heroism🤩🤩🤩	positive
2617	Eattante pooram kazhinjaal...ikkayude kodiyett... Lalettanum mammookkaykkum pakaram vekkaaan aaarumillaaaa....	positive
2618	lalettan maranamass ... rajuvettan claass dirctn... THEATER POORAPARAMBU AKAN INI ENTH VENAM	positive
2619	Mammuka fans hit like Mammukayude meyvazhakam haters kaanan pokunnathe ulu	positive
2620	Super hit aaavatte ....  Frm a lalettan fan	positive
2621	Ithoru nalla trailer aanenn aarum parayum ennitum dislike sammathikkanam... Mass +class	positive
2622	Paat pole alla mone..... Ith polikkum	positive
2623	superman punch is superb	positive
2624	Vellimoonga pole oru padam aanen thonunn.... polikkum	positive
2625	Repeat mode on..... Romanjification ...ettan pakka mass	positive
2626	Iyal malathile super staralla indiakarude muzhuvan stara	positive
2627	Full PIRATES OF CARIBIEN Visuals aanallo	neutral
2628	Last one punch superman punch  madura raja special	positive
2629	Ellavarum marakkuna oraal... Murali Gopy. .. ... Kadhayum thirakadhayumillathe enth padam..	neutral
2630	Derik abraham vannu pwolii...bgm adaar item!!	positive
2631	Ivide nammal kandath oru 68kaarante poondu vilayaattam .....uffff....vere level	positive
2632	Trailer Valare ishtai	positive
2633	Ikka and unni mukundan - nalla combo	positive
2634	Ee dislike addikunnvarode .....onnum paryaanilla.....naldukandal aghikarikaan padikk	negative
2635	Ittichante vaka oru sample hitum koodi	positive
2636	Massuman manssuman enn prnjatt ethil mass evdre	neutral
2637	Ndhaa ipo indaaye? Ndhokeyaa kande?? Malayalam padam thanne aano idh.ejjadhi trailler	positive
2638	Pulimurukan orma vannu ithu bb aakum sure	positive
2639	Nta ponnu ikkaaee manushyanu age onnum oru preshnavum alaa	positive
2640	Jayasuryakum mass movie chakochan ennavo inji	positive
2641	History of Mammukka   kattawaiting and support love u Mammukka	positive
2642	Njn ikka fana pakshe njagalude Ella support um ondakum	positive
2643	valiya Kuzhapam ila baki screen il	neutral
2644	ikkkayuda padayalikalk like adikkan ulla noolu	positive
2645	Njan mammootty fana but lalettan e onam thootuvarum polikkum	positive
2646	Amala paul  nte Aadai cinemayum aayi saamyam thoniyavar undo?	neutral
2647	Ith orumathiri padam akum allenki kando	neutral
2648	Prithviraj Sukumaran	positive
2649	uff malaru tension adichu chakum entha entho..padam irangi hit yennu kelkathe oru samadhanam illa :(	positive
2650	Kolakolli enoke paranjaa ithaanu.. Repeat mode ini on thanne aayirikkum...	positive
2651	Mass Marana Mass  Stephen Nedumballi yude rashtreeya thervazhchakku ini orazcha maathram katta waiting	positive
2652	Ullaaseetta parupaadi okke gambeeram aakattae keettooo...🤗	positive
2653	Trailer kandu raja polichu oru rakshayum illa	positive
2654	Ikkada adutha 100kodi ikka marana Mass	positive
2655	Pwolichu lalettaaaaaaa engalu mass anu	positive
2656	Pala padangalude trailer orumich kndapole oru thonnal	neutral
2657	Njan lalettan fan aah annal madhurajakk vendi waiting aah	positive
2658	Iyyalkke rest cheyyanulla time aayilla.. kanda oola padagalilellam abinayiche vila poi paavam..	negative
2659	Enna kidu bgm ahnu ikka	positive
2660	Dislike adicha guhanolikalkk...നടു വിരൽ നമസ്കാരം	negative
2661	Scripwriter Harikrishnan: Mass Director VAShrikumarMenon: Pakkamass Lalettan: Maranamass🤩	positive
2662	Adipoli mass superb kidu mammootty polich ____mass aayitund trailer pakka poli	positive
2663	Asooya paadilla. Abrahaminte Santhathikale ivde kandillallo?  Thallu aanenkilum ithupolonnu ethikk. Ennit ivde vaa :	negative
2664	Ayee....orumathiri oru Tamil kathii padam pole indu.....	positive
2665	Poli annu kidu annu mass annu pine	positive
2666	Evante illuminati theernilleyy deivangaleeyy sukumaran saruu kanandaa...thinnu kalayum nine..	negative
2667	Kanditte ishttayillel cash ennode chothicho. Laletta still love uuuuuuuuuuuuuuuu. Prithvi thakz .......	positive
2668	Pwliii...mass ith pwlikkum raja ennum raja thaaan..	positive
2669	Fastest 100k trailer laletta ingal poli	positive
2670	Njan oru ikka fan aanu # but eatta powlichu  vere level# katta waiting    Oru palakkadkaran	positive
2671	Poraaaa.. Luciferne tholpikkan ulla mass onnum illaaa..	negative
2672	Nalla oru movie aakatte ith Enthina veruthe highp koottunne	neutral
2673	Etinte camera man super Annu big salute	positive
2674	mohanlalinte mikka movies kanunnathine  kattiyum nallathu athinte trailer kanunnathanu  anu	neutral
2675	Njn oru ettan fan ahnu.trailer pwolichuttoo ikka superr abhrahm pwolikm	positive
2676	mammootty anna telugu ārādhakar iviṭe iṣṭappeṭunnu	positive
2677	Oru mass padam....... congrats Murali Gopi and prithviraj.... you guys didn’t disappoint us.	positive
2678	Yedaaa Mamooty mayirae....'Lucifer' Mass'u ninaku orukilum kittaadhu thendi..	negative
2679	Lucifer yenna filim kandu. Athinte aniyara prevarttakar paranju perippichathupole oru bhayangara sambhavam onnum alla 2 manickoor boradickathe kanam	neutral
2680	PRITHVI & TOVINO 🤩Ishtam            LALETTAN  allah... parayanundo Peruthishtam......	positive
2681	Kalakkan movie..... Fight & background music... Okke Vera level......	positive
2682	Njaan ithuvare malayala സിനിമയിൽ ഇങ്ങനെ oru trailer kandittilla	positive
2683	Kandu njan kandu sunny chechiye njan kandu	positive
2684	Ejjathi. Trailer..!! MAMMUKKAAAAA 🥰🥰 🥰 ...Padmakumar nigal vere level aanuu.	positive
2685	YouTube vare hang aaki ikkede piller	positive
2686	entammo english trailer kaanunna feel.. ith polikkum	positive
2687	Oru rekshamilla makkalee...... Varunnath oru onnonnara varava..  This deal is with a Devil	positive
2688	Sudeep all the best. Trailer kalakki machanea apo padam powlikkum.	positive
2689	Dislike tarunavanmarku enthe naduviral  namaskaram	negative
2690	ikkaaa vere leval anuu ....  i m waitingg for madhura raja	positive
2691	Just waiting lalettattan mass. Kolakolli item	positive
2692	Gambeeeeeeeeeeram.	positive
2693	E negative commentsitta  ella oolakalkum kadutha asooya matram...athinithuvare marunnu kandupidichittilla	negative
2694	Ith polikkum	positive
2695	Njan itrayum oru cinemayude trilarin vendi kaathirunnittilla	positive
2696	Ettan fan aanu  Mamankathinayi katta waiting	positive
2697	MAnju variyar ullathu kondu oru pedi pottumop	neutral
2698	Lucifer na pola marana masss avatte ennu aashamsikkunnu by an ettan fan	positive
2699	Eppol time 5:50am 2000 view koodi kittiyalll 2million aakum....enthoru pookku...ithu Ella recordum pottikkum	positive
2700	headset vechu kandunokk oru onnantharam kidilolski	positive
2701	Innanu film kanan pattiyathu... Mutheee lalettaaa.... Superb....	positive
2702	Trailer Releasinu munne 6k dislike itta ella punnara malarukalkum nadu viral namaskaram.... Chettakale	negative
2703	unlike adicha ella oolakalum ivide thanne kaananam tta	negative
2704	Dislike adicha oolakal odikooo.... Heavy trailer!!	neutral
2705	Nte ammo oru rakshayum illa pwoli	positive
2706	Oru rakshem illa  Marana Mass	positive
2707	Njangalude muthanu  ingalu laletta..... Lub u Etta......	positive
2708	Age in reverse gear.. Ennu parayunnath verthe alla ikkaa..	positive
2709	Kochi polee tirssur gundakaludee place aakuoo cinemakarrr.....trailer kollam...	positive
2710	nenchinakathu nammude lalettan aneee	positive
2711	Unbelievable.. its Awsm .. laletta .. direction Rajuvetta	positive
2712	Super star aakan pattiya aaal.  Tovi the mass	positive
