	Unnamed: 0	sentence	sentiment	transliteration	translation
2780	2780	Engane aada uvve 32K dislikes okke vanne? nammude naatil athrem mandanmaar undo	negative	ഇംഗണേ ആദാ ഉവ്വേ 32ക ഡിസ്ലീക്സ് ഓക്കേ വാനേ നമ്മുദേ നാതില അഥരേമ മംദനമാര ഉന്ഡോ	Ingane ada uvve 32ka disleeks okay vane nammude nathila atharema madnamara undo
2781	2781	Yente ponnu ikka ningal oru jinnanu	positive	യേന്ത് പോനനും ഇക്കാ നീന്ഗല ഓരു ജീന്നാനു	Yent Ponanum Ika Ningala Oru Jinnanu
2782	2782	sadha pichaththi mudhal rocket launcher vere und..  rajuvettan enna summava	positive	സാദാ പീചാത്ഥീ മുധാല റോക്ക്റ്റ് ലോംചേര വേരാ ഉണ്ട്  രാജുവേത്തന ഏനനാ സുമ്മവാ	Sada peechaththi mudhala rocket lomchera vera aya rajuvethana enana summava
2783	2783	Mammukka ithil polikm enu oru katta ettan fan	positive	മമ്മുക്കാ ഇതില പോളിക്മ ആനു ഓരു കട്ടാ ഏത്തന ഫന	Mammukka in this polykma anu oru kata ethana fana
2784	2784	Janapriya Nayakante Pakka Family Entertainer Superb Trailer	positive	ജനാപ്രിയാ നായകാന്ത് പക്കാ ഫാമില്യ ആന്റര്ത്നര് സൂപ്പര്ബ് ട്രേല്ര്	Janapriya Nayakant Pakka Family Entertainer Superb Trailer
2785	2785	Kanditt oru naad rakshikal cliché aanenn thonunnu..	neutral	കന്ദിത്ത ഓരു നാദ രാക്ഷീകല ക്ലീചé ആനേന തോനുംന്നു	Kanditha sounds like a tone monster cliché
2786	2786	Reapettt mode..on...!!. Enne ividenn arenkhillum onn  kondopoko...????	positive	രിയാപെറ്റ് മോദേഓണ് ഇന്നേ ഇവിദേന്ന അരേന്ഖീല്ലുമ ഓന  കൊണ്ടോപോകോ	Riapet modeon inne evidenna arenkheeluma ona kondopoko
2787	2787	Sudapikalkku kurupotti aa dislikes kanda . A Hollywood level work	negative	സുദാപീകല്ക്കും കുരൂപോത്തി ആ ഡിസ്ലീക്സ് കംദ  ആ ഹോളിവുഡ് ലെവല് വേര്ക	Sudapikalkum kurupothi a disleeks kamda a Hollywood level Varka
2788	2788	Mammukka ishttam.. Ith oru kola kolli item aayrkkum theercha	positive	മമ്മുക്കാ ഇശ്ട്തമ ഇത ഓരു കോലാ കോല്ലീ ഇതേമ ആയര്ക്കുംമ ഥീര്ചാ	Mammukka ishtama ita oru kola kollee itema ayarkumma theercha
2789	2789	Yaa mone Holywood getup kaathirunnath verthe aayillah bgm marana maass	positive	യാ മോനേ ഹോളിവുഡ് ഗേതുപ കാതീരുന്നാഥ വേര്വ്വ് ആയില്ലാ ബ്ഗ്മ മാരാനാ മാസ്സ	Ya Mon Hollywood Geethupa Kathirunnatha Varvv Ayilla Bhagma Marana Massa
2790	2790	7.7k dislikes. Athinu vendi enkilum vann trailer kandu views kootiyathil santhosham...	negative	77ക ഡിസ്ലീക്സ് അതീനും വേന്ദീ എന്കീലുമ വനന ട്രേല്ര് കാണ്ഡു വിഏവ്സ കൂതീയഥീല സംഥോഷമ	77K DisLeaks Ateenum Vendi Nkeeluma Vanana Trailer Kandu Vivesa Kootitheela Samthoshama
2791	2791	malayala cinema heightsukal keezhadakunnu... innevare ulla cinemakalil ninn vyathasthaamaayi chithreekarikunnu... Proud to us...	positive	മലയലാ സിനേമാം ഹേഐഘ്ത്സുകല കീഝ്ഹാദാകുന്നു ഇന്നേവാര ഉല്ലാ സിനേമകാലീല നിന്ന വ്യതാസ്ഥാമായീ ചിത്രീകാരീകുന്നു പ്രോഉഡ് ടോ ഉസ	Malayalam Cinema Heyghtsukala Keejhaad is nowaara ulla cinemakaleela is portraying different from proud to usa.
2792	2792	Chaanakahinalkathu  ulla potimaaankal.. Dislke yethra adichitu  kaaryamilla  yeriyunna Marathil  bhalamundu	negative	ചാന്കഹീനാലകതും  ഉല്ലാ പൊതീമാനകല ഡിസ്ല്കേ യേഥ്രാ അദിചിതും  കാര്യമില്ലാ  യേരിയുംന്നാ മാരതില  ഭാലാമുണ്ഡു	Chankaheenalakatum ulla pothimanakala dislke yethra adichitum karamilla yeriumnnna marathila bhalamundu
2793	2793	Mammokka fans onnum alla. But karyam parayalo  trailer kalakki marich	neutral	മമോക്കാ ഫംസ ഓനനുംമ അല്ലാ ബുത കാര്യമ പരായലോ  ട്രേല്ര് കലാക്കീ മാരീച	Mamoka Phamsa Onanumma Alla Buta Karima Parayalo Trailer Kalakee Mareecha
2794	2794	Enthonedai id    padakkamo	negative	എന്റോനേദാഈ ഇദ    പദക്കാമോ	Entonedaai ida padakama
2795	2795	Oru kidukaachi entertainer aakumennu vishwasam....lalettan polichu...	positive	ഓരു കിദുകാചീ ആന്റര്ത്നര് ആകുമേനനു വിശ്വാസമ്ലാലേത്തന പോളിചു	Oru Kidukachee Antartner Akumenanu Vishwasmlallethana Polichu
2796	2796	Myru padam Cash poyii.... Eee kunnakk inganathe padam cheyyathe irunna pore....	negative	മ്യ്രു പദമ കാശ പോയീ ഈം കുന്നക്ക് ഇന്ഗനാഥ പദമ ചേയ്യാത ഈരുന്നാ പോരെ	Myru padama kasa poee eem kunnak inganatha padama cheiyata erunna pore
2797	2797	Lusifar and madura Raja 100Codi clubil kayaranam apo indiyil atvum valiya indastrey Malayalam film indastrey avum	positive	ലുസീഫാര് ആന്റ് മദുര രാജാ 100കോഡി ക്ലബില കയാരാനാമ അപോ ഇംഡിഇല അത്വുമ വാലീയാ ഇംഡാസ്ത്രേയ മലയാളം ഫിലമ ഇംഡാസ്ത്രേയ അവമ	Lucifer And Madura Raja 100Kd Clubila Kayaranama Apo Imdila Atvuma Waleya Imdastreya Malayalam Filma Imdastreya Avama
2798	2798	Aaah kollam ithanalle school kuttikal... Kandalum thonnum	neutral	ആ കൊല്ലം ഈഥാനാല് സ്കൂല് കുത്തീകല് കന്ദലുംമ തോനനുംമ	That year Ethanal went to school with Kandal and Thonan
2799	2799	Pwoli pwoli....vallathoru anxietyy....cinema kalakkum enn thonnunn🤗	positive	പ്വോലി പ്വോലിവല്ലതോരു ആക്സൈറ്റ്യ്യ്സിനേമാം കലാക്കുംമ ഏന തോന്നുന്ന	A little bit of excitement seems to be the result
2800	2800	Ithilum valiya verupikal padam swapnagalil mathram	negative	ഇതിലുമ വാലീയാ വേരുപീകല പദമ സ്വപ്നാഗലീല മാതരാമ	In this too Waliya Varupeekala Padama Swapnagalila Matarama
2801	2801	Katta support .. Surya fans nte vaka undavum ...S37 coming soon	positive	കട്ടാ സുപ്പോര്ട്ട്  സൂര്യ ഫംസ നീം വാകാ ഉണ്ഡവുംമ സ37 കോമിംഗ് സോന	Katta Support Surya Phamsa Neem Vaka Undavumma Sa37 Coming Sona
2802	2802	Malayaala sinimayil Mammuttikkaan etharathilulla kadhalaathram nannaayi cherunnath	negative	മലയാലാ സിനീമാഈല മമ്മുത്തിക്കാന എഥരഥീലുല്ലാ കധാലാതരാമ നന്നാഈ ചേരുന്നാഥ	Malayalam cinema mammuthikana etharatheelulla kadhalatarama nannaee cherunnatha
2803	2803	Padam hitakanulla elements ellam undallo.. Oru Maayavi touch thoniyarunu	positive	പദമ ഹിതാകനുല്ലാ ഏല്മെന്റ്സ് ഏല്ലമ ഉന്ഡാല്ലോ ഓരു മായാവീ ടൂച തോനിയാരുനു	Padama hitakanulla elements ellama undallo oru mayavi toucha toniarunu
2804	2804	Memories inu shesham nalloru triller pratheeshikkunnu	positive	മെമ്മോറീസ് ഇനു ശേഷമ നല്ലോരു ത്രിലര് പ്രഥീശീക്കുംന്നു	After Memories, there will be a good thriller
2805	2805	Kore thendikal unlike edand stop cheyyuka	negative	കോരേ തേംദീകല ഉന്ലീകേ ഏദാന്ദ സ്ടോപ്പ് ചേയ്യുകാ	Kore temdikala unleike edanda stop cheyuka
2806	2806	Madhura raja wait cheyth irikunavr adi like  Ippo thanne oru 5 pravishym engilum ivide vannu nokiyavr aarokke und	positive	മധുരാ രാജാ വാട ചേയ്ഥ ഇരീകുനാവ്ര ആദി ലീകേ  ഇപ്പോ ഠാന്നേ ഓരു 5 പ്രവീശ്യ്മ എഞ്ഗിലുമ ഇവിഡ് വനനു നോകീയാവ്ര ആരോക്കേ ഉണ്ട്	Madura raja vada cheitha irikunavra adi leeke ippo thanne oru 5 pravishyma engiluma evid vananu nokiiavra aroke has
2807	2807	Ee padam athrakku super hit aakoola..aalukal nalla thakarpan story aagrahikkunnu athu ippozhathe moovi kalil illa	neutral	ഈം പദമ അത്രക്കും സൂപ്പര് ഹിത ആകൂലാലുകല് നല്ലാ ഠാകര്പണ സ്റ്റോറി ആഗ്രഹീക്കുന്നു അതു ഇപ്പോഝ്ഹാതേ മൂവീ കലില ഇല്ലാ	Eem padama is so super hita akoolalukal nala thakarpana story want it ipojhate movie kalila no
2808	2808	Oru horror okke aarnnu pradikshiche ... Or a villian dominating psyco movi ...  But... Ennalum padam polikkum...	neutral	ഓരു ഹോര്രോറ് ഓക്കേ ആര്നനും പ്രദീക്ഷീചേ  ഓര് ആ വില്ലിയന് ഡോമിന്തിംഗ് പ്സൈകോ മോവീ   ബുത എന്നലുംമ പദമ പോലിക്കുംമ	Oru horror ok arnanum pradikshiche oru villian dominting psycho movie buta ennalumma padama polikumma
2809	2809	Dialogue presentation pora bakki ellam kollam	neutral	ദീഅലോഗു പ്രസ്ന്റേഷന് പോരാ ബക്കീ ഏല്ലമ കൊല്ലം	Ellama Kollam is not enough for the dialogue presentation
2810	2810	Ee onam njangal ing edukkuvaa..... ee ittichan...	positive	ഈം ഓനമ ന്ജംഗല ഇംഗ് ഏടുക്കുവാ ഈം ഇത്തിചന	Eam onama njangala ing edukua eam itichana
2811	2811	#JUNE 16  #KATTA #WAITING #DERICK ABRAHAM	positive	ജൂണ് 16  കട്ടാ വൈറ്റിങ് ദേരിക അബ്രഹമ	June 16 Katta Whiting Derika Abrahama
2812	2812	Failure anu nalla mammokka movie kandu varashangal ayi....	negative	ഫൈലുരേ അനു നല്ലാ മമോക്കാ മോവീഏ കാണ്ഡു വരശംഗല അയീ	Failure anu nalla mamoka moviee kandu varashangala aye
2813	2813	Dislike adicha myrenmark vendi like adi	negative	ഡിസ്ലീകേ ആദിചാ മ്യരേന്മാര്ക് വേന്ദീ ലീകേ ആദി	Vendee Leeke Adi for Dislike Adicha Myren
2814	2814	Ikkaante pilleer onnu othu pidiche namukkid 15 million wiews aakanam	positive	ഇക്കാന്ത് പില്ലീര ഓനനു ഓതു പിദിക നാമുക്കിദ 15 മിലിഓന് വിംസ ആകാനാമ	Ikanth pillira onanu otu pidika namukida 15 million vimsa akanama
2815	2815	Moonnam divasavum trending no:1 Ettan	positive	മൂനനമ ദിവാസവുംമ ട്രേന്ദിങ് നോ1 ഏത്തന	Moonanama Diwasavumma is trending No. 1
2816	2816	Orru onnonara range padam aahntaa ee padam	positive	ഓര്രു ഓന്നോനാരാ രംഗ പദമ ആഹ്ന്താ ഈം പദമ	Orru Onnonara Ranga Padama Ahanta Eam Padama
2817	2817	Romanjification Mammookkaaaa ingal vere level annn  mammookakk koduthe makkale oru like	positive	റോമന്ജീഇസറേഷന് മമൂക്കാ ഇന്ഗല വേരാ ലെവല് അന്ന  മമൂകാക്ക കോദുത മക്കാലേ ഓരു ലീകേ	Romanjiesration mamooka ingala vera level anna mamooka koduta makale oru leake
2818	2818	‍ Venda kutta uruttam  Aaah pwoli Background music	positive	 വേന്ദ് കുട്ടാ ഉരുത്തമ  ആ പ്വോലി ബാക്ക്ഗ്രൂണ്ട് മ്യൂസിക്	Vend kutta urutama aa powli background music
2819	2819	ORU CINEMA KAYINNE ERAGEYTHE POLE!!!!! MASS !!!! KATTA WATING!!!!	positive	ഓരു സിനേമാം കാഈന്നേ ഇരാഗേയ്ത പോല മാസ  കട്ടാ വാടിംഗ്	Masa kata wating is like a movie
2820	2820	Madurarajayil pritwiraj  undairnengil onnu koodi super avumairunnu	neutral	മദുരരാജഇല പ്രീത്വിരാജ  ഉന്ഡയറ്നേന്ഗില ഓനനു കൂഡി സൂപ്പര് അവുമൈരുന്നു	Madurarajaila Prithviraja Undayrnengila Onanu Kudi Super Avumairunu
2821	2821	Innevare kandattillatha vere level item .	positive	ഇന്നേവാര കന്ദത്തില്ലതാ വേരാ ലെവല് ഇതേമ 	The current level is the same
2822	2822	Teaser valere adhikam pradhisha nalkkunnu	positive	ടീസര് വാലീര് അധീകമ പ്രധീശാ നല്ക്കുന്നു	The teaser gives a lot of leeway
2823	2823	Jimittukal karanju chaakum athum tripple strongil	negative	ജീമീത്തുകല് കരംജു ചാകുമ അതുമ ത്രിപ്പ സ്ട്രോഗീല	Jeemithukal Karamju Chakuma Atuma Trippa Strogila
2824	2824	Ithano aa cheriya movie  pattikallae	positive	ഈഠാനോ ആ ചേരിയാ മോവീഏ  പ്പാത്തികല്ലേ	Ethan, that slum movie is not Pathika
2825	2825	Enthu kanichalum njangade lalettante pakuthi varumo niyokke	negative	ഏനതും കനിചാലമ ന്ജന്ഗേഡ് ലാലെട്ടാന്തേ പകുഥീ വരുമോ നീയോക്കേ	Enatum kanichalama njangede laletante pakuthi varumo niyoke
2826	2826	Nalla padam aanu enthinu aanu thallu padam ennu paranyunne nn mathram ariyilla.nalla degrading ind	positive	നല്ലാ പദമ ആനു എന്തീനും ആനു തല്ലു പദമ എന്നു പരാന്യുന്നേ ന്ന മാതരാമ അരീഇല്നല്ലാ ഡിഗ്രേഡിങ്ങ് ഇന്ഡ്	Nalla padama anu enteenum anu tallu padama, Matarama is not degrading ind.
